epoch,ach_id,loss,rl_loss,vae_recon_loss,vae_kl_loss,used_encoder,mean_reward,mean_reward_penalized,lambda_div,batch_uniqueness,validity,baseline,entropy,invalid_penalty,mean_reward_valid,min_reward_valid,max_reward_valid,frac_valid_below_penalty
1133,ACH-000248,-0.15134334564208984,-1.818866491317749,1.4792253971099854,0.1882978081703186,True,-3.7014029026031494,-3.9639029502868652,0.1,0.6129032258064516,0.96875,-3.902480788289595,0.1946282684803009,-5.0,-3.659512519836426,-5.187984466552734,-3.0454328060150146,0.016129031777381897
1134,ACH-000258,0.07766532897949219,-1.5409905910491943,1.4274505376815796,0.19120541214942932,True,-3.7760846614837646,-3.957334518432617,0.1,0.6557377049180327,0.953125,-3.9079661613038974,0.2036857306957245,-5.0,-3.7158920764923096,-4.9530229568481445,-3.1694111824035645,0.0
1135,ACH-000276,0.6507580876350403,-0.9455059170722961,1.401954174041748,0.19430987536907196,True,-3.673027515411377,-3.8886523246765137,0.1,0.6,0.9375,-3.906034777641159,0.16015903651714325,-5.0,-3.5845627784729004,-4.337113380432129,-3.0746803283691406,0.0
1136,ACH-000277,-0.1635420322418213,-1.7664358615875244,1.4191080331802368,0.18378578126430511,True,-3.635488271713257,-3.854238271713257,0.1,0.5818181818181818,0.859375,-3.9008551270483687,0.12393458187580109,-5.0,-3.4122042655944824,-4.493618011474609,-3.0552375316619873,0.0
1137,ACH-000288,0.48214292526245117,-1.2997444868087769,1.6006070375442505,0.18128040432929993,True,-3.756650686264038,-3.9472756385803223,0.1,0.6101694915254238,0.921875,-3.905497178201564,0.18802379071712494,-5.0,-3.6512820720672607,-4.765745162963867,-3.088369369506836,0.0
1138,ACH-000330,0.4591639041900635,-1.1901055574417114,1.460552453994751,0.1887170374393463,True,-3.6953330039978027,-3.9078335762023926,0.1,0.5901639344262295,0.953125,-3.905730818001647,0.13102155923843384,-5.0,-3.631169080734253,-5.2987871170043945,-3.0717861652374268,0.016393441706895828
1139,ACH-000349,-0.39540839195251465,-2.0044965744018555,1.415786623954773,0.19330158829689026,True,-3.7566018104553223,-3.8878517150878906,0.1,0.6379310344827587,0.90625,-3.903942907710271,0.13748662173748016,-5.0,-3.627974510192871,-5.077554702758789,-3.086015224456787,0.017241379246115685
1140,ACH-000352,1.562235713005066,-0.06603917479515076,1.4394084215164185,0.1888665109872818,True,-3.4476237297058105,-3.6632485389709473,0.1,0.6440677966101694,0.921875,-3.8798734708363387,0.18254399299621582,-5.0,-3.3160665035247803,-4.227008819580078,-2.981955051422119,0.0
1141,ACH-000374,-0.5562863349914551,-2.1342978477478027,1.3849562406539917,0.19305527210235596,True,-3.7553117275238037,-3.930311918258667,0.1,0.6610169491525424,0.921875,-3.8849173155785715,0.1827714741230011,-5.0,-3.649829626083374,-4.981040000915527,-3.0827136039733887,0.0
1142,ACH-000536,0.19058918952941895,-1.3828461170196533,1.3792089223861694,0.19422635436058044,True,-3.696153163909912,-3.899278163909912,0.1,0.6557377049180327,0.953125,-3.8863534004117053,0.16643068194389343,-5.0,-3.6320292949676514,-5.106934070587158,-3.090961456298828,0.016393441706895828
1143,ACH-000554,0.23412036895751953,-1.334730863571167,1.386328101158142,0.18252316117286682,True,-3.6232800483703613,-3.929529905319214,0.1,0.6166666666666667,0.9375,-3.890671050902456,0.1930714100599289,-5.0,-3.531498908996582,-4.651858329772949,-3.091114044189453,0.0
1144,ACH-000568,1.6793347597122192,0.06291625648736954,1.424782395362854,0.1916360855102539,True,-3.4217729568481445,-3.712397813796997,0.1,0.5806451612903226,0.96875,-3.87284372719191,0.19964203238487244,-5.0,-3.3708622455596924,-4.844542026519775,-2.9864139556884766,0.0
1145,ACH-000573,0.23743510246276855,-1.3914520740509033,1.439964771270752,0.18892234563827515,True,-3.607156753540039,-3.825906753540039,0.1,0.6101694915254238,0.921875,-3.868150029826723,0.11403489112854004,-5.0,-3.489119291305542,-4.348149299621582,-3.042104482650757,0.0
1146,ACH-000621,-0.8133934736251831,-2.5076961517333984,1.5044420957565308,0.18986055254936218,True,-3.720165252685547,-4.017040252685547,0.1,0.559322033898305,0.921875,-3.883039052112605,0.14955690503120422,-5.0,-3.6117045879364014,-4.956688404083252,-3.08790922164917,0.0
1147,ACH-000624,0.29871833324432373,-1.3652660846710205,1.4810396432876587,0.18294475972652435,True,-3.69827938079834,-3.9295294284820557,0.1,0.6101694915254238,0.921875,-3.8876880897495503,0.1875160038471222,-5.0,-3.5879640579223633,-4.551196098327637,-3.0383682250976562,0.0
1148,ACH-000643,0.2997574806213379,-1.3188410997390747,1.4310410022735596,0.18755757808685303,True,-3.663747787475586,-3.8887476921081543,0.1,0.5932203389830508,0.921875,-3.887794049985411,0.17318525910377502,-5.0,-3.550506114959717,-4.709194183349609,-3.0898070335388184,0.0
1149,ACH-000668,-0.29196596145629883,-1.8921644687652588,1.4175082445144653,0.1826903223991394,True,-3.711555004119873,-3.9396800994873047,0.1,0.5689655172413793,0.90625,-3.8929826549356004,0.13688182830810547,-5.0,-3.5782675743103027,-4.76585054397583,-3.067981243133545,0.0
1150,ACH-000691,1.0239334106445312,-0.6230635046958923,1.4634342193603516,0.1835627257823944,True,-3.62296462059021,-3.872964382171631,0.1,0.5737704918032787,0.953125,-3.8909808276592033,0.16935239732265472,-5.0,-3.555241584777832,-4.548099994659424,-3.0459327697753906,0.0
1151,ACH-000699,0.21586120128631592,-1.4473458528518677,1.469723105430603,0.19348391890525818,True,-3.628807306289673,-3.900682210922241,0.1,0.5,0.9375,-3.891950965985507,0.1286550909280777,-5.0,-3.5373942852020264,-4.620491981506348,-3.0897867679595947,0.0
1152,ACH-000711,0.4641411304473877,-1.1188547611236572,1.390084147453308,0.19291168451309204,True,-3.7130813598632812,-3.9505813121795654,0.1,0.65,0.9375,-3.8978140006049133,0.15864095091819763,-5.0,-3.627286911010742,-4.634165287017822,-3.077418804168701,0.0
1153,ACH-000725,-1.1372431516647339,-2.8159403800964355,1.4882333278656006,0.1904638707637787,True,-3.6366829872131348,-4.083558082580566,0.1,0.543859649122807,0.890625,-3.916388408802479,0.10977091640233994,-5.0,-3.4692580699920654,-4.857900619506836,-3.0914406776428223,0.0
1154,ACH-000755,1.2778441905975342,-0.3506494164466858,1.4410369396209717,0.18745675683021545,True,-3.6377525329589844,-3.772127628326416,0.1,0.7333333333333333,0.9375,-3.9019623307548725,0.1275690793991089,-5.0,-3.546936273574829,-4.865811347961426,-3.085902690887451,0.0
1155,ACH-000759,1.7574806213378906,0.08749866485595703,1.4831888675689697,0.18679308891296387,True,-3.5271687507629395,-3.799043655395508,0.1,0.6190476190476191,0.984375,-3.891670463218936,0.1659984141588211,-5.0,-3.5037906169891357,-4.543006896972656,-3.0651822090148926,0.0
1156,ACH-000768,0.7837109565734863,-0.9323787689208984,1.532119870185852,0.1839699149131775,True,-3.687084674835205,-3.937084674835205,0.1,0.5517241379310345,0.90625,-3.896211884380563,0.17047396302223206,-5.0,-3.5512657165527344,-4.706765174865723,-3.081125259399414,0.0
1157,ACH-000783,0.08942341804504395,-1.507236123085022,1.4148674011230469,0.18179214000701904,True,-3.692526340484619,-3.817526340484619,0.1,0.711864406779661,0.921875,-3.8883433299909687,0.14787429571151733,-5.0,-3.581723690032959,-4.650742530822754,-3.0828285217285156,0.0
1158,ACH-000818,3.2459559440612793,1.7210296392440796,1.3352848291397095,0.18964150547981262,True,-3.119981050491333,-3.2512311935424805,0.1,0.6491228070175439,0.890625,-3.8246321163461197,0.1648155152797699,-5.0,-2.88910174369812,-4.126194477081299,-2.5975732803344727,0.0
1159,ACH-000828,1.3414784669876099,-0.28241661190986633,1.4385484457015991,0.1853465884923935,True,-3.3252573013305664,-3.428382396697998,0.1,0.6545454545454545,0.859375,-3.785007144381307,0.19006496667861938,-5.0,-3.051208972930908,-3.811420440673828,-2.7423272132873535,0.0
1160,ACH-000849,0.3738502264022827,-1.1800541877746582,1.3755351305007935,0.17836925387382507,True,-3.551909923553467,-3.933159828186035,0.1,0.4603174603174603,0.984375,-3.7998224127617797,0.16122671961784363,-5.0,-3.5289244651794434,-4.781557083129883,-3.03851318359375,0.0
1161,ACH-000856,-0.8538274765014648,-2.467198133468628,1.4186159372329712,0.19475477933883667,True,-3.7871298789978027,-3.918379783630371,0.1,0.7142857142857143,0.875,-3.811678149848639,0.19876888394355774,-5.0,-3.613862991333008,-4.642047882080078,-3.0504865646362305,0.0
1162,ACH-000857,-0.22054409980773926,-1.8318984508514404,1.4207895994186401,0.19056476652622223,True,-3.6238327026367188,-3.8988327980041504,0.1,0.5517241379310345,0.90625,-3.8203936146641904,0.11378946900367737,-5.0,-3.4814705848693848,-4.4663238525390625,-3.046297550201416,0.0
1163,ACH-000859,-1.9330723285675049,-3.510199546813965,1.3888581991195679,0.1882689893245697,True,-3.7292158603668213,-3.885465621948242,0.1,0.5714285714285714,0.875,-3.826900815392596,0.1068187803030014,-5.0,-3.547675132751465,-4.356631278991699,-3.0910890102386475,0.0
1164,ACH-000876,1.736107587814331,0.06770017743110657,1.4700901508331299,0.19831733405590057,True,-3.6012680530548096,-3.6950182914733887,0.1,0.7258064516129032,0.96875,-3.813712563000675,0.18569529056549072,-5.0,-3.556147813796997,-4.829081058502197,-3.081920862197876,0.0
1165,ACH-000902,0.7666187286376953,-0.8254806995391846,1.4032443761825562,0.18885499238967896,True,-3.59476637840271,-3.8197665214538574,0.1,0.6290322580645161,0.96875,-3.8143179588459932,0.09066930413246155,-5.0,-3.549436330795288,-4.593510627746582,-2.686032772064209,0.0
1166,ACH-000910,0.39973199367523193,-1.2102514505386353,1.424110770225525,0.18587270379066467,True,-3.6979379653930664,-3.8916878700256348,0.1,0.6833333333333333,0.9375,-3.8220549499639573,0.1456119418144226,-5.0,-3.6111340522766113,-4.704893112182617,-3.056258201599121,0.0
1167,ACH-000927,1.371973991394043,-0.19882695376873016,1.3744139671325684,0.19638696312904358,True,-3.6233725547790527,-3.7139976024627686,0.1,0.7903225806451613,0.96875,-3.8112492152138384,0.19921284914016724,-5.0,-3.578965187072754,-4.875724792480469,-3.0732269287109375,0.0
1168,ACH-000930,0.6944553852081299,-0.8865072727203369,1.397567868232727,0.18339481949806213,True,-3.653236150741577,-3.850111246109009,0.1,0.6166666666666667,0.9375,-3.8151354183033552,0.18554003536701202,-5.0,-3.5634522438049316,-4.7774739265441895,-3.063331127166748,0.0
1169,ACH-000934,0.574303388595581,-1.030552864074707,1.4168024063110352,0.18805381655693054,True,-3.670170307159424,-3.817045211791992,0.1,0.6833333333333333,0.9375,-3.815326397652219,0.19294005632400513,-5.0,-3.581514596939087,-4.745784759521484,-3.064746618270874,0.0
1170,ACH-001390,-0.6779361963272095,-2.277348756790161,1.436516284942627,0.1628963202238083,True,-3.8331823348999023,-3.9925575256347656,0.1,0.7,0.9375,-3.833049510450474,0.13977482914924622,-5.0,-3.755394697189331,-4.456821441650391,-3.0866732597351074,0.0
1171,ACH-001819,1.7000247240066528,0.047936610877513885,1.4529359340667725,0.19915229082107544,True,-3.4800963401794434,-3.661345958709717,0.1,0.5806451612903226,0.96875,-3.8158791552763978,0.20532576739788055,-5.0,-3.4310669898986816,-4.536230087280273,-3.0324697494506836,0.0
1172,ACH-001820,0.8916568160057068,-0.7110227942466736,1.4125632047653198,0.19011636078357697,True,-3.6333236694335938,-3.8051984310150146,0.1,0.6166666666666667,0.9375,-3.8148110828502597,0.17585429549217224,-5.0,-3.5422117710113525,-4.77842378616333,-3.089878797531128,0.0
1173,ACH-000017,-1.3764618635177612,-2.9055135250091553,1.3453679084777832,0.18368375301361084,True,-3.637716770172119,-3.918966770172119,0.1,0.5254237288135594,0.921875,-3.8252266515824456,0.12096564471721649,-5.0,-3.5222690105438232,-4.702991962432861,-3.0577774047851562,0.0
1174,ACH-000019,-2.1060924530029297,-3.7224154472351074,1.4439390897750854,0.17238400876522064,True,-3.8500266075134277,-4.006276607513428,0.1,0.6666666666666666,0.84375,-3.843331647175544,0.20295372605323792,-5.0,-3.637068510055542,-5.223585605621338,-3.0661206245422363,0.018518518656492233
1175,ACH-000044,0.7546762228012085,-0.754950761795044,1.324798345565796,0.18482865393161774,True,-3.2736566066741943,-3.5111565589904785,0.1,0.6101694915254238,0.921875,-3.810114138357037,0.13105927407741547,-5.0,-3.1273562908172607,-3.9396812915802,-2.840099334716797,0.0
1176,ACH-000097,-0.988457441329956,-2.5690596103668213,1.4050161838531494,0.1755860149860382,True,-3.7363839149475098,-3.9363842010498047,0.1,0.6428571428571429,0.875,-3.8227411446263138,0.11484469473361969,-5.0,-3.5558676719665527,-4.505903720855713,-3.0879204273223877,0.0
1177,ACH-000111,-7.544869422912598,-9.21493911743164,1.4817938804626465,0.18827606737613678,True,-3.6991991996765137,-3.9929492473602295,0.1,0.6271186440677966,0.921875,-3.8397619548997053,0.09251783043146133,-5.0,-3.5889618396759033,-4.924792289733887,-3.052527904510498,0.0
1178,ACH-000117,1.3810805082321167,-0.17832490801811218,1.3741027116775513,0.1853027492761612,True,-3.4954071044921875,-3.795407295227051,0.1,0.5967741935483871,0.96875,-3.8353264889324397,0.17581310868263245,-5.0,-3.4468719959259033,-4.417267322540283,-3.0866010189056396,0.0
1179,ACH-000147,0.768303394317627,-0.9239732027053833,1.5144318342208862,0.17784471809864044,True,-3.681735038757324,-3.816110134124756,0.1,0.7213114754098361,0.953125,-3.8334048534516714,0.15960636734962463,-5.0,-3.6169021129608154,-4.730097770690918,-3.065800666809082,0.0
1180,ACH-000148,-1.1027741432189941,-2.778291702270508,1.5003503561019897,0.17516714334487915,True,-3.7572755813598633,-3.9666504859924316,0.1,0.6206896551724138,0.90625,-3.846729416705747,0.18347860872745514,-5.0,-3.6287178993225098,-4.738646507263184,-3.0887203216552734,0.0
1181,ACH-000196,1.1426105499267578,-0.4104447662830353,1.3631170988082886,0.18993815779685974,True,-3.5288801193237305,-3.9195048809051514,0.1,0.49206349206349204,0.984375,-3.8540069631256877,0.19988451898097992,-5.0,-3.5055291652679443,-4.42222785949707,-3.058457851409912,0.0
1182,ACH-000212,0.9639126062393188,-0.6390570402145386,1.4165403842926025,0.1864292323589325,True,-3.572981357574463,-3.841731309890747,0.1,0.55,0.9375,-3.852779397802194,0.1424643099308014,-5.0,-3.47784686088562,-4.460474967956543,-3.0910511016845703,0.0
1183,ACH-000223,0.38161778450012207,-1.2276798486709595,1.4181015491485596,0.19119606912136078,True,-3.6766414642333984,-3.85789155960083,0.1,0.6666666666666666,0.9375,-3.8532906139820575,0.12433543056249619,-5.0,-3.5884177684783936,-4.602407455444336,-3.0884602069854736,0.0
1184,ACH-000248,0.6306869983673096,-0.9909237623214722,1.4327245950698853,0.18888621032238007,True,-3.6270041465759277,-3.9020040035247803,0.1,0.6190476190476191,0.984375,-3.85816195293633,0.2157636284828186,-5.0,-3.605210781097412,-4.768212795257568,-3.0454328060150146,0.0
1185,ACH-000258,0.8439104557037354,-0.764542818069458,1.4122557640075684,0.1961974948644638,True,-3.685577869415283,-3.9605777263641357,0.1,0.5901639344262295,0.953125,-3.86840353027911,0.1794704794883728,-5.0,-3.620934009552002,-4.6865386962890625,-3.020577907562256,0.0
1186,ACH-000276,0.5790709257125854,-1.0485926866531372,1.4360034465789795,0.19166019558906555,True,-3.553431987762451,-3.8409318923950195,0.1,0.5483870967741935,0.96875,-3.8656563664907013,0.11937275528907776,-5.0,-3.506768226623535,-4.393017292022705,-3.0746803283691406,0.0
1187,ACH-000277,-4.502288341522217,-6.12111234664917,1.432875156402588,0.18594896793365479,True,-3.569700241088867,-3.691575527191162,0.1,0.6779661016949152,0.921875,-3.8482482825607476,0.08919495344161987,-5.0,-3.448488712310791,-4.268012046813965,-3.0552375316619873,0.0
1188,ACH-000288,0.5222828388214111,-1.1448206901550293,1.4906177520751953,0.1764858216047287,True,-3.644202709197998,-3.928577423095703,0.1,0.5967741935483871,0.96875,-3.8562811966142427,0.13955968618392944,-5.0,-3.6004672050476074,-4.713237762451172,-3.088369369506836,0.0
1189,ACH-000330,-1.0742908716201782,-2.661501169204712,1.403983473777771,0.1832268387079239,True,-3.733119010925293,-3.9143691062927246,0.1,0.6551724137931034,0.90625,-3.862089987582091,0.12482909113168716,-5.0,-3.602062702178955,-4.584987640380859,-3.0717861652374268,0.0
1190,ACH-000349,-0.8661731481552124,-2.4018874168395996,1.3470051288604736,0.18870912492275238,True,-3.6955180168151855,-3.954892873764038,0.1,0.6166666666666667,0.9375,-3.8713702762002855,0.07966981828212738,-5.0,-3.6085526943206787,-4.727781772613525,-3.086015224456787,0.0
1191,ACH-000352,0.8329219222068787,-0.697489321231842,1.3478461503982544,0.1825651079416275,True,-3.4300036430358887,-3.6643786430358887,0.1,0.6,0.9375,-3.8506711128838456,0.12454122304916382,-5.0,-3.3253371715545654,-4.348385334014893,-2.981955051422119,0.0
1192,ACH-000374,0.7826521396636963,-0.8034484386444092,1.4032752513885498,0.18282538652420044,True,-3.6031339168548584,-3.9343838691711426,0.1,0.5806451612903226,0.96875,-3.859042388512575,0.22977900505065918,-5.0,-3.5580735206604004,-4.727736473083496,-3.0827136039733887,0.0
1193,ACH-000536,0.38611578941345215,-1.1137349605560303,1.3255146741867065,0.17433609068393707,True,-3.6513795852661133,-3.8607544898986816,0.1,0.6,0.9375,-3.8592135986511855,0.1635562777519226,-5.0,-3.561471462249756,-4.991593360900879,-3.090961456298828,0.0
1194,ACH-000554,0.1902562379837036,-1.431252360343933,1.438384771347046,0.1831238865852356,True,-3.6375343799591064,-3.7969093322753906,0.1,0.6774193548387096,0.96875,-3.852983172013606,0.08869628608226776,-5.0,-3.593583822250366,-4.353634357452393,-3.091114044189453,0.0
1195,ACH-000568,2.210580825805664,0.606124758720398,1.4224169254302979,0.1820390522480011,True,-3.415569543838501,-3.603069543838501,0.1,0.6229508196721312,0.953125,-3.827991809196096,0.15338647365570068,-5.0,-3.337646484375,-4.2188215255737305,-2.9864139556884766,0.0
1196,ACH-000573,-0.5511480569839478,-2.1336007118225098,1.4074409008026123,0.1750117838382721,True,-3.4991140365600586,-3.8584887981414795,0.1,0.5932203389830508,0.921875,-3.8310415080906344,0.09714270383119583,-5.0,-3.371920108795166,-4.329586982727051,-3.042104482650757,0.0
1197,ACH-000621,0.8639940619468689,-0.6863351464271545,1.3657420873641968,0.18458707630634308,True,-3.659736394882202,-3.8034863471984863,0.1,0.6612903225806451,0.96875,-3.8282859920014194,0.20758087933063507,-5.0,-3.616501808166504,-4.736715793609619,-3.08790922164917,0.0
1198,ACH-000624,0.23945534229278564,-1.3695051670074463,1.4337029457092285,0.1752575933933258,True,-3.625295400619507,-3.9159204959869385,0.1,0.5689655172413793,0.90625,-3.8370494423999713,0.1152733564376831,-5.0,-3.4830846786499023,-4.462818145751953,-3.0383682250976562,0.0
1199,ACH-000643,-0.014552116394042969,-1.5863986015319824,1.3910515308380127,0.18079498410224915,True,-3.7008934020996094,-3.8915183544158936,0.1,0.6166666666666667,0.9375,-3.8424963336015634,0.10715283453464508,-5.0,-3.614286184310913,-4.988070011138916,-3.0898070335388184,0.0
1200,ACH-000668,-1.753997802734375,-3.3597567081451416,1.42847740650177,0.17728154361248016,True,-3.7512147426605225,-3.89808988571167,0.1,0.6440677966101694,0.921875,-3.848055688812574,0.11656178534030914,-5.0,-3.6453857421875,-4.76585054397583,-3.067981243133545,0.0
1201,ACH-000691,1.4935585260391235,-0.04812194034457207,1.3702532052993774,0.17142724990844727,True,-3.608868360519409,-3.8026182651519775,0.1,0.625,1.0,-3.8435119464465144,0.12542982399463654,-5.0,-3.608868360519409,-4.422239303588867,-3.0459325313568115,0.0
1202,ACH-000699,0.8324509263038635,-0.6753520369529724,1.3264716863632202,0.1813313066959381,True,-3.6262474060058594,-3.776247501373291,0.1,0.6885245901639344,0.953125,-3.8367855019391923,0.10204456001520157,-5.0,-3.558685541152954,-4.883965969085693,-3.0897867679595947,0.0
1203,ACH-000711,0.5689364671707153,-1.093105673789978,1.4693069458007812,0.19273525476455688,True,-3.720339775085449,-3.842214822769165,0.1,0.7,0.9375,-3.8373284340221896,0.13310863077640533,-5.0,-3.6350293159484863,-4.693536758422852,-3.077418804168701,0.0
1204,ACH-000725,-1.1652631759643555,-2.7357075214385986,1.39254629611969,0.17789798974990845,True,-3.604428768157959,-4.020053863525391,0.1,0.5,0.9375,-3.8556009769725095,0.0974649116396904,-5.0,-3.5113909244537354,-4.976543426513672,-3.0914406776428223,0.0
1205,ACH-000755,-1.198887586593628,-2.8555946350097656,1.4727095365524292,0.18399754166603088,True,-3.699097156524658,-3.824097156524658,0.1,0.7192982456140351,0.890625,-3.852450594927724,0.09608055651187897,-5.0,-3.539337158203125,-4.404889106750488,-3.085902690887451,0.0
1206,ACH-000759,1.2493568658828735,-0.29285526275634766,1.3672213554382324,0.17499077320098877,True,-3.5069034099578857,-3.8162784576416016,0.1,0.6290322580645161,0.96875,-3.848833381199112,0.1540648639202118,-5.0,-3.4587385654449463,-4.524783134460449,-3.0651822090148926,0.0
1207,ACH-000768,0.4199550151824951,-1.2828863859176636,1.522882103919983,0.17995929718017578,True,-3.738569736480713,-3.9198198318481445,0.1,0.6885245901639344,0.953125,-3.855932026264015,0.09990944713354111,-5.0,-3.676532030105591,-4.754092216491699,-3.081125259399414,0.0
1208,ACH-000783,0.34937286376953125,-1.1843159198760986,1.3513113260269165,0.18237745761871338,True,-3.6567134857177734,-3.897338390350342,0.1,0.5901639344262295,0.953125,-3.8600726626726476,0.14139220118522644,-5.0,-3.5906503200531006,-4.74818754196167,-3.0828285217285156,0.0
1209,ACH-000818,-0.686007022857666,-2.238690137863159,1.3662946224212646,0.18638844788074493,True,-3.4153385162353516,-3.487213373184204,0.1,0.7551020408163265,0.765625,-3.822786733723803,0.23654530942440033,-5.0,-2.9302380084991455,-3.974911689758301,-2.609245538711548,0.0
1210,ACH-000828,1.4860904216766357,-0.17708474397659302,1.4879844188690186,0.175190731883049,True,-3.361301898956299,-3.411301851272583,0.1,0.8070175438596491,0.890625,-3.7816382454786805,0.12541666626930237,-5.0,-3.1600582599639893,-4.60695219039917,-2.7423272132873535,0.0
1211,ACH-000849,-0.7466763257980347,-2.324394464492798,1.4090511798858643,0.16866691410541534,True,-3.70361328125,-3.8098630905151367,0.1,0.7166666666666667,0.9375,-3.7844607299823263,0.13010434806346893,-5.0,-3.617187738418579,-4.696291923522949,-3.03851318359375,0.0
1212,ACH-000856,0.19979321956634521,-1.3631378412246704,1.389914631843567,0.17301641404628754,True,-3.7167177200317383,-3.8885927200317383,0.1,0.7,0.9375,-3.7948739289872675,0.1567724645137787,-5.0,-3.6311657428741455,-4.753267765045166,-3.0504865646362305,0.0
1213,ACH-000857,-1.070743441581726,-2.674062490463257,1.420166254043579,0.18315276503562927,True,-3.7791318893432617,-3.9010071754455566,0.1,0.6842105263157895,0.890625,-3.8054872536330966,0.16011826694011688,-5.0,-3.6292006969451904,-4.643057823181152,-3.046297550201416,0.0
1214,ACH-000859,-0.730664849281311,-2.262439489364624,1.3516502380371094,0.18012435734272003,True,-3.666743516921997,-3.866743564605713,0.1,0.6551724137931034,0.90625,-3.811612884730358,0.13667966425418854,-5.0,-3.528820514678955,-4.7005295753479,-3.0910890102386475,0.0
1215,ACH-000876,0.9181516170501709,-0.6844563484191895,1.4228746891021729,0.17973332107067108,True,-3.549520492553711,-3.7307705879211426,0.1,0.6774193548387096,0.96875,-3.8035286550494365,0.15865862369537354,-5.0,-3.502730369567871,-5.112469673156738,-3.081920862197876,0.016129031777381897
1216,ACH-000902,0.3013564348220825,-1.2213085889816284,1.3412147760391235,0.1814502477645874,True,-3.6319642066955566,-3.8819642066955566,0.1,0.55,0.9375,-3.8113722102140484,0.164068341255188,-5.0,-3.540761947631836,-4.3825249671936035,-3.04325270652771,0.0
1217,ACH-000910,-1.1128524541854858,-2.7187750339508057,1.438693881034851,0.16722872853279114,True,-3.7477922439575195,-4.038417339324951,0.1,0.5964912280701754,0.890625,-3.834076723125139,0.19453394412994385,-5.0,-3.5940122604370117,-4.694964408874512,-3.056258201599121,0.0
1218,ACH-000927,0.8243959546089172,-0.7544161677360535,1.4006260633468628,0.1781860589981079,True,-3.5874996185302734,-3.7781243324279785,0.1,0.6166666666666667,0.9375,-3.828481484055423,0.16437502205371857,-5.0,-3.493333101272583,-4.53596305847168,-3.0732269287109375,0.0
1219,ACH-000930,0.8696601390838623,-0.6892011165618896,1.3778483867645264,0.181012824177742,True,-3.637115955352783,-3.8121159076690674,0.1,0.6229508196721312,0.953125,-3.826844926416787,0.19015464186668396,-5.0,-3.5700886249542236,-4.478512763977051,-3.063331127166748,0.0
1220,ACH-000934,-1.900330901145935,-3.4907407760620117,1.408531904220581,0.181878000497818,True,-3.676431179046631,-3.8264312744140625,0.1,0.6666666666666666,0.9375,-3.8268035612165145,0.09696042537689209,-5.0,-3.588193416595459,-4.488885879516602,-3.064746618270874,0.0
1221,ACH-001390,-0.24946606159210205,-1.798980474472046,1.392666220664978,0.1568482220172882,True,-3.7267775535583496,-3.920527458190918,0.1,0.7,0.9375,-3.836175950913955,0.13710486888885498,-5.0,-3.6418962478637695,-4.916267395019531,-3.0866732597351074,0.0
1222,ACH-001819,0.14664137363433838,-1.4350872039794922,1.4010558128356934,0.1806727796792984,True,-3.5145654678344727,-3.661440372467041,0.1,0.6935483870967742,0.96875,-3.818702393069264,0.12421717494726181,-5.0,-3.4666481018066406,-4.775625228881836,-3.0324697494506836,0.0
1223,ACH-001820,-0.3248460292816162,-1.923102617263794,1.42100191116333,0.17725467681884766,True,-3.591848134994507,-3.9137229919433594,0.1,0.55,0.9375,-3.8282044529566734,0.11467757821083069,-5.0,-3.497971534729004,-4.970056056976318,-3.089878797531128,0.0
1224,ACH-000017,0.6661670804023743,-0.8434616923332214,1.3367490768432617,0.17287974059581757,True,-3.668889045715332,-3.837639331817627,0.1,0.6557377049180327,0.953125,-3.829147940842769,0.14796388149261475,-5.0,-3.603424310684204,-4.671836853027344,-3.0577774047851562,0.0
1225,ACH-000019,-1.081455111503601,-2.7212002277374268,1.4681423902511597,0.1716027706861496,True,-3.759464979171753,-3.9719648361206055,0.1,0.6379310344827587,0.90625,-3.843429630370552,0.17079922556877136,-5.0,-3.631133794784546,-4.7602081298828125,-2.334873676300049,0.0
1226,ACH-000044,1.090318202972412,-0.3921768367290497,1.310396671295166,0.1720983386039734,True,-3.4031856060028076,-3.5094356536865234,0.1,0.6607142857142857,0.875,-3.8100302327021494,0.19601625204086304,-5.0,-3.175069570541382,-4.1378631591796875,-2.840099334716797,0.0
1227,ACH-000097,-0.015893220901489258,-1.5802720785140991,1.398850917816162,0.16552796959877014,True,-3.686229944229126,-3.8518548011779785,0.1,0.6333333333333333,0.9375,-3.8142126895497324,0.1700814664363861,-5.0,-3.5986454486846924,-4.772887229919434,-3.0879204273223877,0.0
1228,ACH-000111,-0.4054967164993286,-2.025280237197876,1.4350354671478271,0.1847480833530426,True,-3.7438931465148926,-3.8657679557800293,0.1,0.711864406779661,0.921875,-3.8193682161727622,0.1169939637184143,-5.0,-3.6374433040618896,-4.39943790435791,-3.052527904510498,0.0
1229,ACH-000117,0.8563330769538879,-0.7257183194160461,1.399702548980713,0.1823488175868988,True,-3.501514196395874,-3.76401424407959,0.1,0.5901639344262295,0.953125,-3.813832818963445,0.134255513548851,-5.0,-3.4278182983398438,-4.028729438781738,-3.0866010189056396,0.0
1230,ACH-000147,-0.556138277053833,-2.19077205657959,1.4618710279464722,0.17276272177696228,True,-3.607105016708374,-3.875854969024658,0.1,0.5645161290322581,0.96875,-3.8200350339695666,0.12610435485839844,-5.0,-3.5621726512908936,-4.737815856933594,-3.077127456665039,0.0
