epoch,ach_id,loss,rl_loss,vae_recon_loss,vae_kl_loss,used_encoder,mean_reward,mean_reward_penalized,lambda_div,tanimoto_threshold,batch_uniqueness,validity,baseline,entropy,invalid_penalty,mean_reward_valid,min_reward_valid,max_reward_valid,frac_valid_below_penalty
6310,ACH-000828,0.8459957838058472,-0.3309895098209381,1.134609341621399,0.04237592965364456,True,-3.122891902923584,-3.485391616821289,0.1,0.65,0.3548387096774194,0.96875,-3.7717578410782107,0.06668756902217865,-5.0,-3.0623397827148438,-4.16827392578125,-2.7423272132873535,0.0
6311,ACH-000849,-0.006841301918029785,-1.1293178796768188,1.078781247138977,0.04369530826807022,True,-3.407205104827881,-3.8259549140930176,0.1,0.65,0.38095238095238093,0.984375,-3.777177548379691,0.09925081580877304,-5.0,-3.381922960281372,-4.573873043060303,-3.0115065574645996,0.0
6312,ACH-000856,0.004330158233642578,-1.1320407390594482,1.092673659324646,0.04369724541902542,True,-3.4148077964782715,-4.052308082580566,0.1,0.65,0.328125,1.0,-3.8046906017997784,0.23098427057266235,-5.0,-3.4148077964782715,-4.552752494812012,-3.0504865646362305,0.0
6313,ACH-000857,1.0301049947738647,-0.11950792372226715,1.107362985610962,0.04224997013807297,True,-3.3914966583251953,-3.7664966583251953,0.1,0.65,0.3968253968253968,0.984375,-3.80087120745232,0.2138025462627411,-5.0,-3.3659651279449463,-4.3297882080078125,-2.983726978302002,0.0
6314,ACH-000859,0.8374463319778442,-0.2761002779006958,1.0693398714065552,0.04420674592256546,True,-3.4049758911132812,-3.8112258911132812,0.1,0.65,0.30158730158730157,0.984375,-3.801906675818416,0.1771390736103058,-5.0,-3.3796584606170654,-4.079855918884277,-2.901197910308838,0.0
6315,ACH-000876,-0.9877663850784302,-2.1114554405212402,1.0781089067459106,0.045580100268125534,True,-3.4752111434936523,-3.750211238861084,0.1,0.65,0.39344262295081966,0.953125,-3.796737132122683,0.06823145598173141,-5.0,-3.400221347808838,-4.316882133483887,-2.8652918338775635,0.0
6316,ACH-000902,-2.079784393310547,-3.162613868713379,1.037724494934082,0.045105043798685074,True,-3.512463092803955,-3.82183837890625,0.1,0.65,0.3548387096774194,0.96875,-3.7992472568010394,0.04831145331263542,-5.0,-3.464478015899658,-4.434785842895508,-2.9902641773223877,0.0
6317,ACH-000910,-0.7791987657546997,-1.8744690418243408,1.053890585899353,0.041379719972610474,True,-3.4849185943603516,-3.909918785095215,0.1,0.65,0.4166666666666667,0.9375,-3.8103144096304566,0.11677546799182892,-5.0,-3.383913278579712,-4.080060005187988,-2.9671528339385986,0.0
6318,ACH-000927,0.2117297649383545,-0.9273216724395752,1.0946722030639648,0.04437929391860962,True,-3.4039628505706787,-3.722712993621826,0.1,0.65,0.4444444444444444,0.984375,-3.8015542680295935,0.09551233053207397,-5.0,-3.378629207611084,-4.5173139572143555,-2.8552136421203613,0.0
6319,ACH-000930,-4.126585483551025,-5.199573516845703,1.0304304361343384,0.04255776107311249,True,-3.4748806953430176,-3.949880838394165,0.1,0.65,0.35,0.9375,-3.8163869250660505,0.08084926754236221,-5.0,-3.37320613861084,-5.223694801330566,-2.957282066345215,0.01666666753590107
6320,ACH-000934,0.16796958446502686,-1.0055991411209106,1.12842857837677,0.04514013230800629,True,-3.4505066871643066,-3.8223817348480225,0.1,0.65,0.38095238095238093,0.984375,-3.8169864060442475,0.09347493946552277,-5.0,-3.4259116649627686,-4.200129985809326,-2.9552321434020996,0.0
6321,ACH-001390,0.7929010391235352,-0.2725008726119995,1.037157416343689,0.02824448049068451,True,-3.340639591217041,-3.8937644958496094,0.1,0.65,0.2857142857142857,0.984375,-3.8246642150247836,0.22234100103378296,-5.0,-3.314300775527954,-4.128974437713623,-2.91867995262146,0.0
6322,ACH-001819,-0.32097089290618896,-1.4054417610168457,1.0402956008911133,0.04417522996664047,True,-3.369781970977783,-3.7322821617126465,0.1,0.65,0.36507936507936506,0.984375,-3.81542600969357,0.07420725375413895,-5.0,-3.3439059257507324,-5.469022750854492,-2.8329806327819824,0.01587301678955555
6323,ACH-001820,-1.1777703762054443,-2.238457202911377,1.017926812171936,0.04275999963283539,True,-3.4515221118927,-3.8452723026275635,0.1,0.65,0.3770491803278688,0.953125,-3.818410638986969,0.062437109649181366,-5.0,-3.3753676414489746,-4.39444637298584,-2.9084291458129883,0.0
6324,ACH-000017,0.08422994613647461,-0.9767959117889404,1.0183238983154297,0.04270192235708237,True,-3.4673337936401367,-3.845458507537842,0.1,0.65,0.3548387096774194,0.96875,-3.8211154258420565,0.08146470785140991,-5.0,-3.4178929328918457,-4.197769641876221,-2.9649500846862793,0.0
6325,ACH-000019,-0.4257543087005615,-1.5794252157211304,1.1088913679122925,0.04477952420711517,True,-3.429818630218506,-3.851693868637085,0.1,0.65,0.3387096774193548,0.96875,-3.8241732701215594,0.06436201930046082,-5.0,-3.3791677951812744,-4.198623180389404,-2.9533767700195312,0.0
6326,ACH-000044,1.1901723146438599,0.11879566311836243,1.0266605615615845,0.04471616819500923,True,-3.1786327362060547,-3.5536327362060547,0.1,0.65,0.3548387096774194,0.96875,-3.797119216730009,0.12339351326227188,-5.0,-3.1198787689208984,-4.067063808441162,-2.7677268981933594,0.0
6327,ACH-000097,0.2892119288444519,-0.8034271597862244,1.057249665260315,0.03538937866687775,True,-3.4301187992095947,-3.780118465423584,0.1,0.65,0.38095238095238093,0.984375,-3.7954191415993663,0.07938890159130096,-5.0,-3.4052000045776367,-4.3867716789245605,-2.915039300918579,0.0
6328,ACH-000111,0.3649709224700928,-0.7633638381958008,1.0805652141571045,0.04776953160762787,True,-3.4952616691589355,-3.770261764526367,0.1,0.65,0.4262295081967213,0.953125,-3.7929034038920664,0.2087140828371048,-5.0,-3.421257972717285,-4.939821243286133,-2.972897529602051,0.0
6329,ACH-000117,0.28525978326797485,-0.8058653473854065,1.0466339588165283,0.04449114203453064,True,-3.408083915710449,-3.783083915710449,0.1,0.65,0.31746031746031744,0.984375,-3.7919214550739047,0.11008234322071075,-5.0,-3.3828155994415283,-4.000274181365967,-2.8733513355255127,0.0
6330,ACH-000147,-2.6502394676208496,-3.9279744625091553,1.2299164533615112,0.047818396240472794,True,-3.4899423122406006,-3.993067502975464,0.1,0.65,0.31666666666666665,0.9375,-3.812036059864061,0.04959580674767494,-5.0,-3.3892722129821777,-4.355758190155029,-2.9371676445007324,0.0
6331,ACH-000148,-1.190557837486267,-2.439462900161743,1.2010207176208496,0.04788435250520706,True,-3.4932339191436768,-3.808858871459961,0.1,0.65,0.41935483870967744,0.96875,-3.8117183410236506,0.044713057577610016,-5.0,-3.4446282386779785,-4.619006633758545,-2.912531852722168,0.0
6332,ACH-000196,-2.5104751586914062,-3.6586666107177734,1.1019368171691895,0.04625452309846878,True,-3.55387282371521,-3.8882479667663574,0.1,0.65,0.3793103448275862,0.90625,-3.8193713035979213,0.09363386034965515,-5.0,-3.404273748397827,-4.245551109313965,-3.058457851409912,0.0
6333,ACH-000212,0.8889670372009277,-0.22434070706367493,1.0684030055999756,0.044904693961143494,True,-3.373816967010498,-3.826941967010498,0.1,0.65,0.375,1.0,-3.820128369939179,0.22704583406448364,-5.0,-3.373816967010498,-4.411972522735596,-2.9011378288269043,0.0
6334,ACH-000223,0.27485042810440063,-0.8237511515617371,1.053061842918396,0.04553978890180588,True,-3.4239683151245117,-3.8614683151245117,0.1,0.65,0.36065573770491804,0.953125,-3.824262364457712,0.14951571822166443,-5.0,-3.3464584350585938,-4.284825801849365,-2.8777153491973877,0.0
6335,ACH-000248,0.3975192904472351,-0.753484308719635,1.1052547693252563,0.045748889446258545,True,-3.407233238220215,-3.922858238220215,0.1,0.65,0.3333333333333333,0.984375,-3.8341219518339624,0.19264787435531616,-5.0,-3.381951332092285,-4.768212795257568,-2.985535144805908,0.0
6336,ACH-000258,-1.0461795330047607,-2.123338460922241,1.032242774963379,0.04491615667939186,True,-3.6182456016540527,-3.874495506286621,0.1,0.65,0.45161290322580644,0.96875,-3.8381593072792284,0.05355379357933998,-5.0,-3.5736725330352783,-4.586391925811768,-3.1694111824035645,0.0
6337,ACH-000276,-2.2811264991760254,-3.4101696014404297,1.0826386213302612,0.04640442132949829,True,-3.532905101776123,-3.8516550064086914,0.1,0.65,0.36666666666666664,0.9375,-3.8395088771921744,0.0879460871219635,-5.0,-3.435098886489868,-4.525578498840332,-2.8614821434020996,0.0
6338,ACH-000277,1.1630043983459473,0.10136257112026215,1.0193030834197998,0.04233872517943382,True,-3.313958168029785,-3.729583263397217,0.1,0.65,0.38095238095238093,0.984375,-3.8285163158126787,0.19962665438652039,-5.0,-3.2871956825256348,-3.8873651027679443,-2.8424737453460693,0.0
6339,ACH-000288,-2.3304171562194824,-3.589198589324951,1.2119094133377075,0.04687189310789108,True,-3.5218687057495117,-3.890618324279785,0.1,0.65,0.3620689655172414,0.90625,-3.8347265166593894,0.10134147107601166,-5.0,-3.3689582347869873,-3.9237771034240723,-2.9133622646331787,0.0
6340,ACH-000330,1.0358898639678955,-0.06185552850365639,1.05442476272583,0.043320607393980026,True,-3.3626632690429688,-3.8126633167266846,0.1,0.65,0.296875,1.0,-3.832520196666119,0.21405576169490814,-5.0,-3.3626632690429688,-4.348144054412842,-2.945122003555298,0.0
6341,ACH-000349,1.129034161567688,0.05272321775555611,1.0296268463134766,0.04668417572975159,True,-3.353910446166992,-3.853910446166992,0.1,0.65,0.40625,1.0,-3.834659221616206,0.1760673224925995,-5.0,-3.353910446166992,-4.229642868041992,-2.92008638381958,0.0
6342,ACH-000352,1.0322167873382568,-0.04651976749300957,1.036472201347351,0.04226432740688324,True,-3.2282447814941406,-3.840744733810425,0.1,0.65,0.3968253968253968,0.984375,-3.835267772835628,0.25615835189819336,-5.0,-3.2001218795776367,-3.8488078117370605,-2.822307586669922,0.0
6343,ACH-000374,-1.6161036491394043,-2.7716493606567383,1.1129887104034424,0.04255703091621399,True,-3.4999938011169434,-3.8124938011169434,0.1,0.65,0.4067796610169492,0.921875,-3.8329903756637593,0.07179569453001022,-5.0,-3.3728747367858887,-4.2168288230896,-2.927241325378418,0.0
6344,ACH-000536,-1.6712803840637207,-2.757420778274536,1.0434441566467285,0.042696282267570496,True,-3.408059597015381,-3.8424344062805176,0.1,0.65,0.29508196721311475,0.953125,-3.833934778725435,0.054028674960136414,-5.0,-3.3297672271728516,-4.185823917388916,-2.901799201965332,0.0
6345,ACH-000554,0.1304001808166504,-0.9507627487182617,1.0400843620300293,0.0410785973072052,True,-3.4645094871520996,-3.8082597255706787,0.1,0.65,0.4126984126984127,0.984375,-3.8313672734099593,0.08748801052570343,-5.0,-3.4401371479034424,-4.788015365600586,-2.8892018795013428,0.0
6346,ACH-000568,0.4477182626724243,-0.6392271518707275,1.0435631275177002,0.04338234290480614,True,-3.384481906890869,-3.759481906890869,0.1,0.65,0.4426229508196721,0.953125,-3.8241787367580504,0.1456616371870041,-5.0,-3.305030107498169,-4.5569167137146,-2.8229830265045166,0.0
6347,ACH-000573,0.8501408696174622,-0.2379940152168274,1.044689655303955,0.043445274233818054,True,-3.342625141143799,-3.811375141143799,0.1,0.65,0.36507936507936506,0.984375,-3.8228983771966254,0.23713237047195435,-5.0,-3.316317558288574,-4.222402572631836,-2.836315393447876,0.0
6348,ACH-000621,0.8248268961906433,-0.3211124539375305,1.101134181022644,0.044805191457271576,True,-3.405773162841797,-3.827648162841797,0.1,0.65,0.36507936507936506,0.984375,-3.8233733557611425,0.28200778365135193,-5.0,-3.3804681301116943,-4.2538862228393555,-2.9149301052093506,0.0
6349,ACH-000624,-2.013705015182495,-3.088491439819336,1.0337040424346924,0.04108234494924545,True,-3.572722911834717,-3.8320977687835693,0.1,0.65,0.423728813559322,0.921875,-3.824245797063385,0.08254880458116531,-5.0,-3.4517672061920166,-4.32412052154541,-3.0189294815063477,0.0
6350,ACH-000643,0.6935595870018005,-0.4432416558265686,1.09388267993927,0.04291859269142151,True,-3.4004108905792236,-3.825410842895508,0.1,0.65,0.3225806451612903,0.96875,-3.8243623016465973,0.18234223127365112,-5.0,-3.348811149597168,-4.073928356170654,-2.9083778858184814,0.0
6351,ACH-000668,0.5743956565856934,-0.5291178226470947,1.0605006217956543,0.043012894690036774,True,-3.4178061485290527,-3.7928061485290527,0.1,0.65,0.3225806451612903,0.96875,-3.821206686334843,0.16097140312194824,-5.0,-3.366767644882202,-4.110850811004639,-2.9508161544799805,0.0
6352,ACH-000691,-1.070611596107483,-2.210217237472534,1.0973951816558838,0.04221044480800629,True,-3.3935470581054688,-3.8591721057891846,0.1,0.65,0.3870967741935484,0.96875,-3.825003228280277,0.07074067741632462,-5.0,-3.3417258262634277,-4.0073089599609375,-2.9844186305999756,0.0
6353,ACH-000699,0.94075608253479,-0.15009936690330505,1.048872947692871,0.041982490569353104,True,-3.4132323265075684,-3.7569823265075684,0.1,0.65,0.3492063492063492,0.984375,-3.818201138103006,0.23336830735206604,-5.0,-3.3880455493927,-4.209663391113281,-2.8825597763061523,0.0
6354,ACH-000711,0.15840989351272583,-0.9645171761512756,1.0796735286712646,0.043253570795059204,True,-3.562868595123291,-3.8222436904907227,0.1,0.65,0.45161290322580644,0.96875,-3.8186053933417776,0.09750500321388245,-5.0,-3.5165092945098877,-4.727956295013428,-2.9364495277404785,0.0
6355,ACH-000725,-0.6530865430831909,-1.7562638521194458,1.0605851411819458,0.04259219020605087,True,-3.437546491622925,-3.9469213485717773,0.1,0.65,0.39344262295081966,0.953125,-3.8314369888647772,0.07399969547986984,-5.0,-3.360704183578491,-4.309712886810303,-2.8930532932281494,0.0
6356,ACH-000755,0.5954973101615906,-0.5474399924278259,1.1007957458496094,0.042141564190387726,True,-3.418553590774536,-3.821678638458252,0.1,0.65,0.31666666666666665,0.9375,-3.8304611538241247,0.23838379979133606,-5.0,-3.3131237030029297,-3.9961113929748535,-2.8716933727264404,0.0
6357,ACH-000759,-2.9474127292633057,-4.060542583465576,1.0709389448165894,0.04219096899032593,True,-3.4691309928894043,-3.7566308975219727,0.1,0.65,0.4,0.9375,-3.8230781281939095,0.05536201596260071,-5.0,-3.3670732975006104,-4.141608715057373,-2.8486480712890625,0.0
6358,ACH-000768,-1.6175576448440552,-2.7909696102142334,1.130218505859375,0.04319341480731964,True,-3.4724652767181396,-3.794340133666992,0.1,0.65,0.3333333333333333,0.9375,-3.8202043287412177,0.06333933025598526,-5.0,-3.3706300258636475,-4.284714221954346,-2.9303083419799805,0.0
6359,ACH-000783,-0.2764061689376831,-1.3868427276611328,1.0688049793243408,0.041631609201431274,True,-3.4361987113952637,-3.864323616027832,0.1,0.65,0.3387096774193548,0.96875,-3.824616257469879,0.0732012540102005,-5.0,-3.3857533931732178,-4.261735439300537,-2.9268579483032227,0.0
6360,ACH-000818,2.523554801940918,1.5023187398910522,0.9805575609207153,0.04067838564515114,True,-2.926208019256592,-3.4387078285217285,0.1,0.65,0.34375,1.0,-3.786025414575064,0.21026001870632172,-5.0,-2.926208019256592,-3.703376054763794,-2.5975732803344727,0.0
6361,ACH-000828,2.0023703575134277,0.8628379106521606,1.096879243850708,0.042653053998947144,True,-3.123772144317627,-3.420646905899048,0.1,0.65,0.41935483870967744,0.96875,-3.7494875637074623,0.11437077820301056,-5.0,-3.0632483959198,-3.9025673866271973,-2.7136690616607666,0.0
6362,ACH-000849,0.08642935752868652,-1.0457355976104736,1.091333031654358,0.04083188250660896,True,-3.489179849624634,-3.7798049449920654,0.1,0.65,0.4126984126984127,0.984375,-3.7525193018359224,0.10567016899585724,-5.0,-3.4651987552642822,-4.260684967041016,-3.0115065574645996,0.0
6363,ACH-000856,0.17523044347763062,-0.935899555683136,1.0700709819793701,0.041059017181396484,True,-3.4248833656311035,-3.759258508682251,0.1,0.65,0.4126984126984127,0.984375,-3.753193222520555,0.1371086984872818,-5.0,-3.399881601333618,-4.289352893829346,-3.0504865646362305,0.0
6364,ACH-000857,-0.8404645919799805,-1.9725903272628784,1.088894009590149,0.0432317741215229,True,-3.5282578468322754,-3.7345075607299805,0.1,0.65,0.4918032786885246,0.953125,-3.7513246563414975,0.0745764747262001,-5.0,-3.4558768272399902,-4.383559226989746,-2.983726978302002,0.0
6365,ACH-000859,-0.5374627113342285,-1.6490778923034668,1.0683069229125977,0.04330824315547943,True,-3.3609132766723633,-3.917163372039795,0.1,0.65,0.38095238095238093,0.984375,-3.7679085279113274,0.0887717679142952,-5.0,-3.3348963260650635,-4.5275163650512695,-2.901197910308838,0.0
6366,ACH-000876,-0.13079524040222168,-1.2668852806091309,1.0948257446289062,0.04126430302858353,True,-3.402777910232544,-3.765277862548828,0.1,0.65,0.4126984126984127,0.984375,-3.7676454613750776,0.11277938634157181,-5.0,-3.3774254322052,-5.130917072296143,-2.8652918338775635,0.01587301678955555
6367,ACH-000902,-1.7458462715148926,-2.842881679534912,1.0557523965835571,0.041283007711172104,True,-3.5403237342834473,-3.8434488773345947,0.1,0.65,0.4262295081967213,0.953125,-3.775225802971029,0.06459659337997437,-5.0,-3.468536138534546,-4.249435901641846,-2.9902641773223877,0.0
6368,ACH-000910,-1.8953765630722046,-2.9824092388153076,1.044189214706421,0.04284342750906944,True,-3.5638904571533203,-3.9076404571533203,0.1,0.65,0.39344262295081966,0.953125,-3.788467268389258,0.05945367366075516,-5.0,-3.4932618141174316,-4.97431755065918,-2.9671528339385986,0.0
6369,ACH-000927,0.5492925643920898,-0.6133208274841309,1.1196491718292236,0.04296426847577095,True,-3.3545618057250977,-3.8358118534088135,0.1,0.65,0.359375,1.0,-3.7932017268912137,0.1147252768278122,-5.0,-3.3545618057250977,-4.6186137199401855,-2.8552136421203613,0.0
6370,ACH-000930,-0.495880126953125,-1.6404978036880493,1.0987175703048706,0.04590011015534401,True,-3.5048770904541016,-3.7986273765563965,0.1,0.65,0.4166666666666667,0.9375,-3.793744291857732,0.11600975692272186,-5.0,-3.405202627182007,-4.492537498474121,-2.957282066345215,0.0
6371,ACH-000934,0.7621992826461792,-0.35136041045188904,1.0691369771957397,0.044422801584005356,True,-3.347595691680908,-3.860095977783203,0.1,0.65,0.3492063492063492,0.984375,-3.800379460450279,0.21724648773670197,-5.0,-3.3213675022125244,-4.306028366088867,-2.9552321434020996,0.0
6372,ACH-001390,-1.0007814168930054,-2.056279420852661,1.0276341438293457,0.027863916009664536,True,-3.443955898284912,-3.9470808506011963,0.1,0.65,0.32786885245901637,0.953125,-3.815049599465371,0.06110242009162903,-5.0,-3.36742901802063,-4.728344917297363,-2.91867995262146,0.0
6373,ACH-001819,0.19762331247329712,-0.866359293460846,1.0226861238479614,0.041296496987342834,True,-3.2501730918884277,-3.7439229488372803,0.1,0.65,0.31746031746031744,0.984375,-3.8079369344025618,0.09810100495815277,-5.0,-3.222398281097412,-4.110260009765625,-2.8329806327819824,0.0
6374,ACH-001820,0.6109673976898193,-0.48627641797065735,1.05592942237854,0.04131440073251724,True,-3.461777925491333,-3.8430278301239014,0.1,0.65,0.38095238095238093,0.984375,-3.8114460239746957,0.18920530378818512,-5.0,-3.437361717224121,-4.386929988861084,-2.9084291458129883,0.0
6375,ACH-000017,0.8283252716064453,-0.23098218441009521,1.0176411867141724,0.04166632145643234,True,-3.3837757110595703,-3.7806506156921387,0.1,0.65,0.36507936507936506,0.984375,-3.8083664831464397,0.20973531901836395,-5.0,-3.358121633529663,-4.197769641876221,-2.9649500846862793,0.0
6376,ACH-000019,-0.7502139806747437,-1.876481056213379,1.0818188190460205,0.04444826394319534,True,-3.437004566192627,-3.9088797569274902,0.1,0.65,0.3548387096774194,0.96875,-3.818417810524545,0.09688733518123627,-5.0,-3.386585235595703,-4.390288829803467,-2.9533767700195312,0.0
6377,ACH-000044,1.216127634048462,0.140560582280159,1.0334572792053223,0.04210978373885155,True,-3.145305633544922,-3.598430633544922,0.1,0.65,0.3492063492063492,0.984375,-3.7964190928265826,0.10284461081027985,-5.0,-3.115866184234619,-3.6824605464935303,-2.7677268981933594,0.0
6378,ACH-000097,-1.9812629222869873,-3.1323981285095215,1.1164697408676147,0.03466547280550003,True,-3.561511993408203,-3.8052620887756348,0.1,0.65,0.4666666666666667,0.9375,-3.7973033924214876,0.05868794023990631,-5.0,-3.4656128883361816,-4.525634765625,-2.915039300918579,0.0
6379,ACH-000111,-0.1893019676208496,-1.28826105594635,1.0574215650558472,0.04153755307197571,True,-3.4709649085998535,-3.8303394317626953,0.1,0.65,0.3548387096774194,0.96875,-3.8006069963556084,0.11641228199005127,-5.0,-3.421640634536743,-4.331256866455078,-2.972897529602051,0.0
6380,ACH-000117,0.8837843537330627,-0.23422126471996307,1.0763546228408813,0.041651029139757156,True,-3.319960832595825,-3.819960832595825,0.1,0.65,0.30158730158730157,0.984375,-3.80254237997963,0.18649689853191376,-5.0,-3.2932937145233154,-4.221238613128662,-2.8733513355255127,0.0
6381,ACH-000147,-0.5293546915054321,-1.7617835998535156,1.1866682767868042,0.04576064273715019,True,-3.4113526344299316,-3.8332273960113525,0.1,0.65,0.32786885245901637,0.953125,-3.805610881582802,0.07718498259782791,-5.0,-3.3332221508026123,-4.355758190155029,-2.9371676445007324,0.0
6382,ACH-000148,1.1925048828125,-0.036128103733062744,1.1838200092315674,0.04481291025876999,True,-3.3936104774475098,-3.7436106204986572,0.1,0.65,0.30158730158730157,0.984375,-3.7994108554743877,0.2174830138683319,-5.0,-3.368112325668335,-4.120560646057129,-2.912531852722168,0.0
6383,ACH-000196,0.125255286693573,-0.9564657807350159,1.0380655527114868,0.04365552216768265,True,-3.416187286376953,-3.8161873817443848,0.1,0.65,0.3548387096774194,0.96875,-3.8010885081013877,0.13200557231903076,-5.0,-3.3650968074798584,-4.745907783508301,-3.058457851409912,0.0
6384,ACH-000212,0.30213290452957153,-0.8815850615501404,1.1344982385635376,0.04921969398856163,True,-3.440756320953369,-3.872006416320801,0.1,0.65,0.36507936507936506,0.984375,-3.808180298923329,0.13148409128189087,-5.0,-3.416006565093994,-4.885354042053223,-2.9011378288269043,0.0
6385,ACH-000223,-0.41303110122680664,-1.4684199094772339,1.0140557289123535,0.041333045810461044,True,-3.479276180267334,-3.7949013710021973,0.1,0.65,0.4098360655737705,0.953125,-3.806852406131216,0.07447101175785065,-5.0,-3.4044861793518066,-4.806580543518066,-2.8777153491973877,0.0
6386,ACH-000248,-1.0416796207427979,-2.1870014667510986,1.1004712581634521,0.04485058784484863,True,-3.5391554832458496,-3.886030435562134,0.1,0.65,0.4098360655737705,0.953125,-3.8147702090743074,0.13696832954883575,-5.0,-3.4673101902008057,-4.669034481048584,-2.985535144805908,0.0
6387,ACH-000258,-1.0086544752120972,-2.092381000518799,1.0411903858184814,0.04253619536757469,True,-3.621079206466675,-4.014829158782959,0.1,0.65,0.3870967741935484,0.96875,-3.8347761040451727,0.1171223372220993,-5.0,-3.5765976905822754,-4.793665409088135,-3.1694111824035645,0.0
6388,ACH-000276,-0.9764702320098877,-2.086547613143921,1.066807508468628,0.04326993227005005,True,-3.4630846977233887,-3.888084888458252,0.1,0.65,0.3709677419354839,0.96875,-3.8401069824864806,0.049445636570453644,-5.0,-3.4135069847106934,-4.225163459777832,-2.9406661987304688,0.0
6389,ACH-000277,-0.43598079681396484,-1.4881489276885986,1.006757378578186,0.04541070759296417,True,-3.361354112625122,-3.7394790649414062,0.1,0.65,0.32786885245901637,0.953125,-3.830044190731973,0.05294109880924225,-5.0,-3.280764579772949,-4.151205062866211,-2.8424737453460693,0.0
6390,ACH-000288,-1.4461723566055298,-2.6133055686950684,1.1257649660110474,0.041368238627910614,True,-3.4382612705230713,-3.9726359844207764,0.1,0.65,0.36065573770491804,0.953125,-3.844303370100853,0.07826726138591766,-5.0,-3.3614540100097656,-4.5993757247924805,-2.9133622646331787,0.0
6391,ACH-000330,0.7729907035827637,-0.32319119572639465,1.054369330406189,0.04181249439716339,True,-3.4075865745544434,-3.854461431503296,0.1,0.65,0.3333333333333333,0.984375,-3.845319176241097,0.3125573396682739,-5.0,-3.382310390472412,-4.346945762634277,-2.945122241973877,0.0
6392,ACH-000349,-0.673919677734375,-1.7679343223571777,1.0512707233428955,0.042743947356939316,True,-3.4141581058502197,-3.8329081535339355,0.1,0.65,0.36507936507936506,0.984375,-3.844078073970381,0.04473310708999634,-5.0,-3.388986349105835,-4.566778182983398,-2.92008638381958,0.0
6393,ACH-000352,1.4896775484085083,0.4288700819015503,1.0167694091796875,0.04403803125023842,True,-3.341559410095215,-3.610309600830078,0.1,0.65,0.4444444444444444,0.984375,-3.8207012266563507,0.24863988161087036,-5.0,-3.315235137939453,-4.604170322418213,-2.822307586669922,0.0
6394,ACH-000374,0.8068265914916992,-0.28725096583366394,1.0495367050170898,0.044540900737047195,True,-3.5117411613464355,-3.7648661136627197,0.1,0.65,0.4444444444444444,0.984375,-3.8151177153569873,0.20450513064861298,-5.0,-3.4881181716918945,-4.530574798583984,-2.927241325378418,0.0
6395,ACH-000536,0.707205057144165,-0.38871094584465027,1.0553078651428223,0.04060821607708931,True,-3.3889126777648926,-3.8576626777648926,0.1,0.65,0.38095238095238093,0.984375,-3.819372211597778,0.19771061837673187,-5.0,-3.363340139389038,-4.580967903137207,-2.901799201965332,0.0
6396,ACH-000554,-0.38327014446258545,-1.5138167142868042,1.087665319442749,0.042881205677986145,True,-3.4262146949768066,-3.9262146949768066,0.1,0.65,0.3548387096774194,0.96875,-3.8300564599356806,0.10101518034934998,-5.0,-3.3754472732543945,-4.518533229827881,-2.8892018795013428,0.0
6397,ACH-000568,-0.03087031841278076,-1.1247200965881348,1.0496689081192017,0.04418092221021652,True,-3.338067054748535,-3.822442054748535,0.1,0.65,0.4032258064516129,0.96875,-3.8292950194169664,0.08690701425075531,-5.0,-3.284456253051758,-4.584070205688477,-2.8229830265045166,0.0
6398,ACH-000573,-3.4385318756103516,-4.491109371185303,1.01005220413208,0.0425252728164196,True,-3.4601778984069824,-3.7726778984069824,0.1,0.65,0.4406779661016949,0.921875,-3.823633307315968,0.0574202835559845,-5.0,-3.3296844959259033,-4.10279655456543,-2.836315393447876,0.0
6399,ACH-000621,-0.8764482736587524,-1.9899450540542603,1.0709308385849,0.04256599768996239,True,-3.4815263748168945,-3.878401279449463,0.1,0.65,0.3442622950819672,0.953125,-3.8291101045293177,0.08086439222097397,-5.0,-3.4068472385406494,-4.926535129547119,-2.9149301052093506,0.0
6400,ACH-000624,-0.49663591384887695,-1.6164045333862305,1.078008770942688,0.04175981134176254,True,-3.4750661849975586,-3.9125661849975586,0.1,0.65,0.4,0.9375,-3.8374557125761415,0.09106525033712387,-5.0,-3.373404026031494,-4.324081897735596,-3.0189294815063477,0.0
6401,ACH-000643,0.7754757404327393,-0.34935083985328674,1.0811622142791748,0.04366431012749672,True,-3.36039662361145,-3.8853964805603027,0.1,0.65,0.38095238095238093,0.984375,-3.842249789374558,0.18921929597854614,-5.0,-3.334371328353882,-4.204980850219727,-2.9083778858184814,0.0
6402,ACH-000668,-1.7084543704986572,-2.8265058994293213,1.0758262872695923,0.042225271463394165,True,-3.413822650909424,-3.851322650909424,0.1,0.65,0.3548387096774194,0.96875,-3.8431570755280444,0.05028882995247841,-5.0,-3.3626556396484375,-4.676692008972168,-2.9508161544799805,0.0
6403,ACH-000691,-0.25418996810913086,-1.4028292894363403,1.1065772771835327,0.042062051594257355,True,-3.4989938735961914,-3.7927439212799072,0.1,0.65,0.4098360655737705,0.953125,-3.8381157601032307,0.10666222870349884,-5.0,-3.425173759460449,-4.364373207092285,-2.9844186305999756,0.0
6404,ACH-000699,0.03049325942993164,-1.0902973413467407,1.0805683135986328,0.04022230580449104,True,-3.50203800201416,-3.780163049697876,0.1,0.65,0.3709677419354839,0.96875,-3.832320489062695,0.11927513778209686,-5.0,-3.453716516494751,-5.7022905349731445,-2.8825597763061523,0.016129031777381897
