epoch,ach_id,loss,rl_loss,vae_recon_loss,vae_kl_loss,used_encoder,mean_reward,validity,baseline,entropy,invalid_penalty,mean_reward_valid,min_reward_valid,max_reward_valid,frac_valid_below_penalty
300,ACH-000927,1.6071799993515015,-0.703088641166687,1.85134756565094,0.45892101526260376,True,-4.289470672607422,0.828125,-4.315060295165796,0.30017781257629395,-5.0,-4.142002582550049,-4.660800457000732,-2.754767417907715,0.0
301,ACH-000930,-0.3284597396850586,-2.5276575088500977,1.735358715057373,0.4638391137123108,True,-4.47904109954834,0.75,-4.33145837560405,0.20571035146713257,-5.0,-4.305388450622559,-5.046869277954102,-3.7682502269744873,0.02083333395421505
302,ACH-000934,-0.37572455406188965,-2.7151105403900146,1.8694274425506592,0.4699586033821106,True,-4.3915557861328125,0.703125,-4.337468116656926,0.15698623657226562,-5.0,-4.134657859802246,-5.072286128997803,-2.323596239089966,0.06666667014360428
303,ACH-001390,0.17378735542297363,-2.165133237838745,1.8619794845581055,0.4769410490989685,True,-4.452581405639648,0.5625,-4.348979445555198,0.20425589382648468,-5.0,-4.026810646057129,-4.596574783325195,-3.3761799335479736,0.0
304,ACH-001819,0.5603554248809814,-1.714048147201538,1.8176816701889038,0.45672184228897095,True,-4.180507659912109,0.765625,-4.332132266990889,0.20509809255599976,-5.0,-3.929642677307129,-4.6444926261901855,-3.4063303470611572,0.0
305,ACH-001820,-1.8479151725769043,-4.204079627990723,1.8974610567092896,0.45870330929756165,True,-4.284347057342529,0.84375,-4.327353746026053,0.09638698399066925,-5.0,-4.151819229125977,-5.1864824295043945,-3.5822322368621826,0.03703703731298447
306,ACH-000017,0.3160731792449951,-1.9258887767791748,1.7621867656707764,0.47977524995803833,True,-4.365065574645996,0.75,-4.331124928888047,0.2994232177734375,-5.0,-4.153420925140381,-4.839536190032959,-3.6219255924224854,0.0
307,ACH-000019,-4.128848075866699,-6.2996368408203125,1.7402498722076416,0.43053901195526123,True,-4.493280410766602,0.671875,-4.347340477075902,0.10599005222320557,-5.0,-4.245812892913818,-5.036343097686768,-3.7737607955932617,0.04651162773370743
308,ACH-000044,-2.0555949211120605,-4.278729438781738,1.7692312002182007,0.4539034366607666,True,-4.135546684265137,0.5625,-4.3261610977948255,0.188678577542305,-5.0,-3.4631941318511963,-3.8752286434173584,-2.9663991928100586,0.0
309,ACH-000097,0.11511445045471191,-2.1000454425811768,1.7549536228179932,0.4602063298225403,True,-4.360312461853027,0.734375,-4.329576234200646,0.1733565628528595,-5.0,-4.128935813903809,-5.052032947540283,-3.714186668395996,0.042553190141916275
310,ACH-000111,-0.9683642387390137,-3.215951442718506,1.7969917058944702,0.450595498085022,True,-4.35859489440918,0.8125,-4.3324781002215,0.1278926134109497,-5.0,-4.210577964782715,-5.00811767578125,-3.739835739135742,0.01923076994717121
311,ACH-000117,0.8887690305709839,-1.3318427801132202,1.788764238357544,0.43184757232666016,True,-4.378363609313965,0.78125,-4.337066651130746,0.27842774987220764,-5.0,-4.204306125640869,-4.9764604568481445,-3.2492566108703613,0.0
312,ACH-000147,0.09451460838317871,-2.05963134765625,1.7351115942001343,0.41903430223464966,True,-4.512054443359375,0.703125,-4.354565430353609,0.29193809628486633,-5.0,-4.306033611297607,-5.181596279144287,-3.7920432090759277,0.04444444552063942
313,ACH-000148,-3.4294610023498535,-5.753563404083252,1.890060305595398,0.4340420365333557,True,-4.451932907104492,0.734375,-4.364302178028697,0.10351815819740295,-5.0,-4.253695964813232,-5.201488971710205,-3.240662097930908,0.08510638028383255
314,ACH-000196,0.6531938314437866,-1.6647666692733765,1.8476918935775757,0.4702685475349426,True,-4.275657653808594,0.75,-4.355437725606687,0.2423691749572754,-5.0,-4.034210205078125,-5.632414817810059,-3.5496933460235596,0.02083333395421505
315,ACH-000212,0.5153045654296875,-1.7689478397369385,1.829927921295166,0.45432448387145996,True,-4.303384304046631,0.71875,-4.350232383450681,0.19160416722297668,-5.0,-4.030795574188232,-5.147704601287842,-2.651106357574463,0.021739130839705467
316,ACH-000223,-1.8302364349365234,-4.117002487182617,1.8334027528762817,0.4533633887767792,True,-4.350963115692139,0.828125,-4.350305456674827,0.09438040852546692,-5.0,-4.216257572174072,-4.938186168670654,-3.3304333686828613,0.0
317,ACH-000248,-2.042585849761963,-4.31270694732666,1.8074207305908203,0.4627002477645874,True,-4.19989013671875,0.84375,-4.33526392467922,0.09786919504404068,-5.0,-4.051721572875977,-4.896328926086426,-2.1353273391723633,0.0
318,ACH-000258,-6.901331901550293,-9.132792472839355,1.7755388021469116,0.4559217095375061,True,-4.268455982208252,0.734375,-4.328583130432123,0.14651913940906525,-5.0,-4.003854751586914,-5.229821681976318,-3.020577907562256,0.042553190141916275
319,ACH-000276,-4.1318254470825195,-6.370761871337891,1.796180248260498,0.44275611639022827,True,-4.490513801574707,0.703125,-4.3447761975463814,0.09977371990680695,-5.0,-4.275397300720215,-5.157947540283203,-3.394505739212036,0.08888889104127884
320,ACH-000277,-1.247042179107666,-3.462432861328125,1.7733107805252075,0.4420798420906067,True,-4.161208152770996,0.84375,-4.326419393068843,0.09843182563781738,-5.0,-4.005876064300537,-4.608165740966797,-3.4689431190490723,0.0
321,ACH-000288,-2.18829607963562,-4.454853057861328,1.8242679834365845,0.44228896498680115,True,-4.532992362976074,0.65625,-4.347076690059566,0.33955278992652893,-5.0,-4.288369178771973,-5.723078727722168,-3.3647334575653076,0.0476190485060215
322,ACH-000330,-3.1162467002868652,-5.423489093780518,1.8483744859695435,0.45886778831481934,True,-4.399285316467285,0.734375,-4.352297552700338,0.0987398624420166,-5.0,-4.182004928588867,-5.123673439025879,-2.874124050140381,0.021276595070958138
323,ACH-000349,-9.633657455444336,-11.93448257446289,1.8294371366500854,0.4713883101940155,True,-4.376225471496582,0.796875,-4.3546903445799625,0.18287336826324463,-5.0,-4.21722412109375,-5.218055725097656,-3.3753881454467773,0.05882353335618973
324,ACH-000352,1.057582139968872,-1.1977899074554443,1.796213150024414,0.4591587781906128,True,-4.135627269744873,0.765625,-4.332784037096453,0.22450034320354462,-5.0,-3.871023654937744,-4.798397064208984,-3.3652071952819824,0.0
325,ACH-000374,-3.190185070037842,-5.4696879386901855,1.8296327590942383,0.44987013936042786,True,-4.407448768615723,0.734375,-4.34025051024838,0.09628559648990631,-5.0,-4.193121433258057,-5.2152509689331055,-3.372551441192627,0.021276595070958138
326,ACH-000536,0.30766797065734863,-1.9300487041473389,1.7856532335281372,0.4520634412765503,True,-4.368959903717041,0.71875,-4.343121449595246,0.23883025348186493,-5.0,-4.122031211853027,-5.152092933654785,-2.6494455337524414,0.021739130839705467
327,ACH-000554,1.3460369110107422,-0.9052383899688721,1.8006304502487183,0.450644850730896,True,-4.3392333984375,0.75,-4.342732644479471,0.2319677770137787,-5.0,-4.118978500366211,-5.056384086608887,-2.69808030128479,0.02083333395421505
328,ACH-000568,0.8744049072265625,-1.3270094394683838,1.7690725326538086,0.4323418438434601,True,-4.120694160461426,0.765625,-4.320528796077666,0.2127140611410141,-5.0,-3.8515188694000244,-4.414065361022949,-3.3169188499450684,0.0
329,ACH-000573,1.8630690574645996,-0.3742344081401825,1.8099703788757324,0.4273330569267273,True,-4.155191421508789,0.84375,-4.303995058620778,0.2177242636680603,-5.0,-3.9987449645996094,-4.717061519622803,-3.4916610717773438,0.0
330,ACH-000621,-1.8609819412231445,-4.177902698516846,1.8755570650100708,0.4413638114929199,True,-4.26095724105835,0.875,-4.299691276864535,0.09023866057395935,-5.0,-4.155379772186279,-5.2098588943481445,-3.5881001949310303,0.0357142873108387
331,ACH-000624,1.7326892614364624,-0.45640289783477783,1.7647767066955566,0.4243153929710388,True,-4.105162143707275,0.859375,-4.2802383635488095,0.159288227558136,-5.0,-3.9587340354919434,-4.744805812835693,-2.156904458999634,0.0
332,ACH-000643,0.8506860733032227,-1.3919062614440918,1.8012620210647583,0.4413301944732666,True,-4.333681583404541,0.78125,-4.285582685534383,0.25370657444000244,-5.0,-4.1471123695373535,-5.186069488525391,-3.34268856048584,0.019999999552965164
333,ACH-000668,1.078410267829895,-1.1468359231948853,1.778046727180481,0.4471994936466217,True,-4.39939022064209,0.8125,-4.296963439045153,0.22711017727851868,-5.0,-4.260788440704346,-5.066219329833984,-3.7083446979522705,0.05769231170415878
334,ACH-000691,1.4512369632720947,-0.8428922295570374,1.8464375734329224,0.4476916491985321,True,-4.202743053436279,0.84375,-4.287541400484265,0.2989621162414551,-5.0,-4.055103302001953,-4.664278507232666,-2.7180254459381104,0.0
335,ACH-000699,1.0607786178588867,-1.2192418575286865,1.827292561531067,0.4527279734611511,True,-4.323622226715088,0.84375,-4.291149483107348,0.22245903313159943,-5.0,-4.198367118835449,-4.991279125213623,-3.339231491088867,0.0
336,ACH-000711,1.1097041368484497,-1.1514967679977417,1.8133971691131592,0.4478038251399994,True,-4.315176010131836,0.84375,-4.293552135809796,0.21687600016593933,-5.0,-4.188356876373291,-5.183089256286621,-3.603872776031494,0.03703703731298447
337,ACH-000725,-2.00980806350708,-4.2233452796936035,1.7751784324645996,0.4383589029312134,True,-4.2819504737854,0.84375,-4.2923919696073565,0.08576695621013641,-5.0,-4.1489787101745605,-5.088705062866211,-2.6852338314056396,0.0555555559694767
338,ACH-000755,0.9703676700592041,-1.2650377750396729,1.80280601978302,0.4325994849205017,True,-4.276169776916504,0.796875,-4.290769750338271,0.1613842248916626,-5.0,-4.091663360595703,-4.865811347961426,-3.4630908966064453,0.0
339,ACH-000759,-1.391596794128418,-3.707988739013672,1.8566757440567017,0.4597163200378418,True,-4.197970390319824,0.8125,-4.281489814336426,0.09014683216810226,-5.0,-4.0128865242004395,-4.638061046600342,-3.4316725730895996,0.0
340,ACH-000768,0.35347533226013184,-1.8497719764709473,1.7817155122756958,0.4215317368507385,True,-4.302562713623047,0.78125,-4.283597104265088,0.26102298498153687,-5.0,-4.107280731201172,-5.209752082824707,-3.2755610942840576,0.019999999552965164
341,ACH-000783,1.1228560209274292,-1.0441051721572876,1.7276664972305298,0.43929457664489746,True,-4.392797470092773,0.859375,-4.294517140847857,0.2935602068901062,-5.0,-4.2934370040893555,-5.803216457366943,-3.535003662109375,0.072727270424366
342,ACH-000818,-0.6864290237426758,-2.8377225399017334,1.6843795776367188,0.4669138491153717,True,-3.558424949645996,0.765625,-4.220907921727671,0.10642175376415253,-5.0,-3.11712646484375,-4.260978698730469,-2.8102686405181885,0.0
343,ACH-000828,-2.0804080963134766,-4.421243667602539,1.8940178155899048,0.4468178153038025,True,-3.805802583694458,0.6875,-4.179397387924349,0.11062727868556976,-5.0,-3.2629857063293457,-3.981391429901123,-2.9326915740966797,0.0
344,ACH-000849,-0.8261470794677734,-2.9507927894592285,1.7146259546279907,0.41001975536346436,True,-4.328560829162598,0.78125,-4.194313732048174,0.22235700488090515,-5.0,-4.140557289123535,-5.461970329284668,-3.444549560546875,0.019999999552965164
345,ACH-000856,-3.57930850982666,-5.80814266204834,1.7797317504882812,0.4491022825241089,True,-4.1740031242370605,0.828125,-4.192282671267063,0.10022841393947601,-5.0,-4.002569675445557,-5.105124473571777,-3.5688397884368896,0.03773584961891174
346,ACH-000857,-3.6002674102783203,-5.8256049156188965,1.7930457592010498,0.4322916567325592,True,-4.245451927185059,0.828125,-4.197599596858863,0.0895838811993599,-5.0,-4.088848114013672,-4.900976181030273,-2.204624652862549,0.0
347,ACH-000859,-0.25594472885131836,-2.4731414318084717,1.770348072052002,0.4468485713005066,True,-4.327637195587158,0.734375,-4.210603356731692,0.1956346333026886,-5.0,-4.084442138671875,-5.147832870483398,-2.7251150608062744,0.042553190141916275
348,ACH-000876,-2.6471188068389893,-4.969839096069336,1.8644224405288696,0.4582977890968323,True,-4.274285316467285,0.828125,-4.216971552705251,0.08306466042995453,-5.0,-4.123665809631348,-4.78183650970459,-3.744288206100464,0.0
349,ACH-000902,-2.140829086303711,-4.382437705993652,1.7991793155670166,0.44242939352989197,True,-4.165907859802246,0.90625,-4.211865183414951,0.08106284588575363,-5.0,-4.079622268676758,-5.011714935302734,-2.165196418762207,0.017241379246115685
350,ACH-000910,-0.7183401584625244,-2.9012508392333984,1.742616891860962,0.4402937889099121,True,-4.339360237121582,0.796875,-4.224614688785614,0.1379052847623825,-5.0,-4.170961856842041,-4.927915573120117,-2.24007511138916,0.0
351,ACH-000927,1.3845577239990234,-0.794621467590332,1.712910771369934,0.46626853942871094,True,-4.188937187194824,0.890625,-4.221046938626535,0.2884713411331177,-5.0,-4.089332580566406,-4.660800457000732,-3.5061066150665283,0.0
352,ACH-000930,0.9823522567749023,-1.218977928161621,1.7512378692626953,0.4500923156738281,True,-4.233619689941406,0.828125,-4.222304213758022,0.2091394066810608,-5.0,-4.074559211730957,-5.010741233825684,-2.3088293075561523,0.01886792480945587
353,ACH-000934,0.2145686149597168,-2.03979229927063,1.7899980545043945,0.4643628001213074,True,-4.282340049743652,0.796875,-4.228307797356585,0.23479929566383362,-5.0,-4.099407196044922,-5.110738754272461,-3.5215020179748535,0.019607843831181526
354,ACH-001390,0.5818659067153931,-1.6877938508987427,1.8170459270477295,0.45261383056640625,True,-4.231046199798584,0.75,-4.228581637600785,0.2799341678619385,-5.0,-3.9747283458709717,-4.582074165344238,-3.0866732597351074,0.0
355,ACH-001819,0.618841290473938,-1.5519226789474487,1.7413556575775146,0.4294081926345825,True,-4.129536151885986,0.78125,-4.218677089029304,0.2629784941673279,-5.0,-3.8858065605163574,-4.683416843414307,-3.4063303470611572,0.0
356,ACH-001820,-4.358913421630859,-6.561651229858398,1.764983057975769,0.4377548098564148,True,-4.35993766784668,0.75,-4.232803146911042,0.0976594015955925,-5.0,-4.1465840339660645,-5.007518291473389,-2.617331027984619,0.0416666679084301
357,ACH-000017,0.4237741231918335,-1.7166448831558228,1.6917606592178345,0.4486582279205322,True,-4.286302089691162,0.8125,-4.2381530411890544,0.15988609194755554,-5.0,-4.121602535247803,-5.081759452819824,-3.5587716102600098,0.01923076994717121
358,ACH-000019,0.16934418678283691,-1.96474289894104,1.7313117980957031,0.40277522802352905,True,-4.2614216804504395,0.78125,-4.240479905115193,0.23220111429691315,-5.0,-4.054619789123535,-5.0359907150268555,-3.249696969985962,0.019999999552965164
359,ACH-000044,1.8163912296295166,-0.3075107932090759,1.687376856803894,0.43652528524398804,True,-3.8723809719085693,0.765625,-4.2036700117945305,0.3107895851135254,-5.0,-3.527191400527954,-4.195588111877441,-3.137155771255493,0.0
360,ACH-000097,0.4902247190475464,-1.6151968240737915,1.6650168895721436,0.44040465354919434,True,-4.288783073425293,0.828125,-4.212181317957606,0.10960835218429565,-5.0,-4.141171932220459,-5.209274768829346,-3.674293279647827,0.01886792480945587
361,ACH-000111,0.9179985523223877,-1.3225340843200684,1.814260482788086,0.42627209424972534,True,-4.269350528717041,0.84375,-4.217898239033549,0.234511137008667,-5.0,-4.134044647216797,-4.939310073852539,-3.739835739135742,0.0
362,ACH-000117,0.6854832172393799,-1.4601593017578125,1.7147974967956543,0.4308450222015381,True,-4.285638332366943,0.875,-4.224672248366889,0.25030648708343506,-5.0,-4.183587074279785,-5.169900417327881,-3.623795509338379,0.01785714365541935
363,ACH-000147,-3.5399487018585205,-5.8272504806518555,1.8621976375579834,0.42510417103767395,True,-4.369163513183594,0.796875,-4.239121374848559,0.09667645394802094,-5.0,-4.208362102508545,-5.181596279144287,-3.5703341960906982,0.03921568766236305
364,ACH-000148,-3.252422571182251,-5.467011451721191,1.7982757091522217,0.4163132607936859,True,-4.337442874908447,0.78125,-4.248953524854548,0.08554653823375702,-5.0,-4.1519269943237305,-5.303808212280273,-2.6547343730926514,0.03999999910593033
365,ACH-000196,-3.54148006439209,-5.758753776550293,1.774752140045166,0.4425215721130371,True,-4.19779634475708,0.765625,-4.243837806844801,0.09635810554027557,-5.0,-3.952223777770996,-5.306310653686523,-1.814581274986267,0.020408162847161293
366,ACH-000212,0.784671425819397,-1.431139588356018,1.7853831052780151,0.4304279386997223,True,-4.346100330352783,0.828125,-4.254064059195599,0.25297823548316956,-5.0,-4.210384845733643,-5.147704601287842,-3.3898751735687256,0.056603774428367615
367,ACH-000223,0.6865425109863281,-1.4733316898345947,1.7239727973937988,0.43590131402015686,True,-4.255550861358643,0.828125,-4.254212739411903,0.2372550070285797,-5.0,-4.101042747497559,-5.0167341232299805,-3.414815902709961,0.01886792480945587
368,ACH-000248,0.08135533332824707,-2.046661615371704,1.7034825086593628,0.42453455924987793,True,-4.346556186676025,0.828125,-4.263447084138315,0.23713475465774536,-5.0,-4.210936069488525,-5.0888872146606445,-3.711641788482666,0.03773584961891174
369,ACH-000258,-0.9445710182189941,-3.1348204612731934,1.7683525085449219,0.4218968152999878,True,-4.136831283569336,0.75,-4.250785504081417,0.17546749114990234,-5.0,-3.8491086959838867,-5.067799091339111,-1.4337536096572876,0.02083333395421505
370,ACH-000276,-2.3939881324768066,-4.583320140838623,1.7580872774124146,0.43124473094940186,True,-4.259834289550781,0.828125,-4.251690382628353,0.08659382164478302,-5.0,-4.106215000152588,-4.873307704925537,-3.5263664722442627,0.0
371,ACH-000277,0.4347822666168213,-1.75687575340271,1.751869797706604,0.439788281917572,True,-4.239495277404785,0.75,-4.250470872105996,0.33065760135650635,-5.0,-3.9859931468963623,-4.558126449584961,-3.584622859954834,0.0
372,ACH-000288,-3.4394547939300537,-5.591748237609863,1.773330807685852,0.3789626955986023,True,-4.403735160827637,0.859375,-4.265797300978161,0.09500730037689209,-5.0,-4.306164264678955,-5.704950332641602,-2.591294288635254,0.12727272510528564
373,ACH-000330,1.2779126167297363,-0.9448376297950745,1.809257984161377,0.4134922921657562,True,-4.214764595031738,0.890625,-4.260694030383519,0.23288461565971375,-5.0,-4.118332386016846,-5.123673439025879,-2.3919577598571777,0.017543859779834747
374,ACH-000349,-2.4898054599761963,-4.730985641479492,1.8055237531661987,0.4356563687324524,True,-4.239773273468018,0.859375,-4.258601954691969,0.09317724406719208,-5.0,-4.115372657775879,-4.727781772613525,-3.2875990867614746,0.0
375,ACH-000352,0.8173633813858032,-1.3292509317398071,1.7209323644638062,0.425682008266449,True,-3.9782798290252686,0.875,-4.230569742125298,0.12579283118247986,-5.0,-3.832320213317871,-4.613480091094971,-3.0107178688049316,0.0
376,ACH-000374,-0.3858921527862549,-2.5292186737060547,1.744541883468628,0.39878466725349426,True,-4.355579376220703,0.796875,-4.243070705534839,0.25331777334213257,-5.0,-4.191314697265625,-4.963698387145996,-2.5098462104797363,0.0
377,ACH-000536,-3.5515971183776855,-5.615039348602295,1.6583110094070435,0.40513134002685547,True,-4.313249588012695,0.859375,-4.250088593782625,0.09785148501396179,-5.0,-4.20087194442749,-5.08933687210083,-3.765862464904785,0.0181818176060915
378,ACH-000554,-0.04245567321777344,-2.218994617462158,1.7461938858032227,0.4303451180458069,True,-4.279676914215088,0.765625,-4.253047425825871,0.1486198902130127,-5.0,-4.059169769287109,-5.056384086608887,-3.3883235454559326,0.020408162847161293
379,ACH-000568,1.8754922151565552,-0.3436063230037689,1.797142744064331,0.4219558537006378,True,-4.048920631408691,0.796875,-4.232634746384153,0.24864649772644043,-5.0,-3.8064887523651123,-4.519320964813232,-3.348574638366699,0.0
380,ACH-000573,1.2189770936965942,-0.9813352823257446,1.7688578367233276,0.431454598903656,True,-4.175511360168457,0.828125,-4.226922407762583,0.3175415098667145,-5.0,-4.004391193389893,-4.668704986572266,-3.654758930206299,0.0
381,ACH-000621,1.2546346187591553,-0.9126212000846863,1.7354439496994019,0.431812047958374,True,-4.248889446258545,0.890625,-4.229119111612179,0.22134646773338318,-5.0,-4.1566481590271,-4.895456790924072,-3.653595447540283,0.0
382,ACH-000624,0.3008847236633301,-1.8866372108459473,1.771264910697937,0.41625696420669556,True,-4.249778747558594,0.765625,-4.23118507520682,0.21020516753196716,-5.0,-4.020118713378906,-4.856098175048828,-3.6013853549957275,0.0
383,ACH-000643,1.170732855796814,-1.005397915840149,1.7609593868255615,0.41517144441604614,True,-4.2726006507873535,0.890625,-4.235326632764874,0.1960228681564331,-5.0,-4.1832709312438965,-5.186069488525391,-2.616576671600342,0.035087719559669495
384,ACH-000668,1.158218502998352,-1.0740031003952026,1.788479208946228,0.4437424838542938,True,-4.232609272003174,0.859375,-4.235054896688704,0.1920548975467682,-5.0,-4.1070356369018555,-5.032057762145996,-2.3527815341949463,0.0181818176060915
385,ACH-000691,0.6212712526321411,-1.5239890813827515,1.7266714572906494,0.41858893632888794,True,-4.166545867919922,0.84375,-4.228203993811825,0.1750413477420807,-5.0,-4.012202739715576,-4.924864292144775,-2.1260159015655518,0.0
386,ACH-000699,0.7421163320541382,-1.4236994981765747,1.7353429794311523,0.43047285079956055,True,-4.268161773681641,0.859375,-4.232199771798807,0.25131016969680786,-5.0,-4.1484055519104,-4.991279125213623,-3.772911548614502,0.0
387,ACH-000711,-0.12408280372619629,-2.336071491241455,1.769374132156372,0.44261449575424194,True,-4.350910663604736,0.796875,-4.2440708609794,0.24220234155654907,-5.0,-4.1854567527771,-5.183089256286621,-3.7923433780670166,0.05882353335618973
388,ACH-000725,1.3315907716751099,-0.7500714063644409,1.6826106309890747,0.3990515470504761,True,-4.271759986877441,0.84375,-4.246839773569204,0.18258008360862732,-5.0,-4.136900424957275,-5.088705062866211,-1.7998621463775635,0.07407407462596893
389,ACH-000755,0.8604958057403564,-1.2687122821807861,1.7249475717544556,0.40426063537597656,True,-4.286256790161133,0.828125,-4.250781475228397,0.26509618759155273,-5.0,-4.138121128082275,-5.05450963973999,-3.644223213195801,0.01886792480945587
390,ACH-000759,-1.8138251304626465,-3.9224987030029297,1.6892998218536377,0.41937384009361267,True,-4.14483642578125,0.828125,-4.240186970283682,0.07802385091781616,-5.0,-3.9673502445220947,-4.597193717956543,-3.70003080368042,0.0
391,ACH-000768,-4.984211444854736,-7.166336536407471,1.7924302816390991,0.3896949291229248,True,-4.425689697265625,0.734375,-4.258737242981876,0.10301144421100616,-5.0,-4.217960357666016,-4.986019611358643,-3.371900796890259,0.0
392,ACH-000783,0.6635866165161133,-1.4529638290405273,1.7139121294021606,0.40263834595680237,True,-4.300910949707031,0.859375,-4.262954613654392,0.25942760705947876,-5.0,-4.186514377593994,-5.215609550476074,-3.570584535598755,0.0181818176060915
393,ACH-000818,-1.1706962585449219,-3.2906746864318848,1.7069114446640015,0.4130669832229614,True,-3.626155376434326,0.71875,-4.199274689932385,0.10027417540550232,-5.0,-3.0885636806488037,-3.6710009574890137,-2.8102686405181885,0.0
394,ACH-000828,-4.817584991455078,-7.025655746459961,1.7877038717269897,0.4203666150569916,True,-3.516603469848633,0.859375,-4.1310075679240095,0.13839325308799744,-5.0,-3.2738656997680664,-3.825719118118286,-2.9764914512634277,0.0
395,ACH-000849,-2.8292746543884277,-4.957009315490723,1.7241013050079346,0.4036334753036499,True,-4.137199401855469,0.84375,-4.131626751317156,0.0819070041179657,-5.0,-3.977421283721924,-4.763907432556152,-1.9709265232086182,0.0
396,ACH-000856,-4.782938003540039,-6.956453800201416,1.7564491033554077,0.41706645488739014,True,-4.095574378967285,0.84375,-4.128021514082168,0.09786322712898254,-5.0,-3.9280881881713867,-4.730402946472168,-3.5688397884368896,0.0
397,ACH-000857,-4.680688381195068,-6.850614070892334,1.766560435295105,0.4033653140068054,True,-4.248994827270508,0.8125,-4.140118845401002,0.09192313998937607,-5.0,-4.075686454772949,-4.900976181030273,-3.4697673320770264,0.0
398,ACH-000859,-0.0790553092956543,-2.211393117904663,1.7136259078979492,0.4187118709087372,True,-4.348945617675781,0.84375,-4.16100152262848,0.22437822818756104,-5.0,-4.22838020324707,-5.074984550476074,-3.5714190006256104,0.03703703731298447
399,ACH-000876,-3.86946439743042,-6.020015716552734,1.73967444896698,0.4108768105506897,True,-4.209885597229004,0.859375,-4.165889930088532,0.0917450487613678,-5.0,-4.080594062805176,-4.940001964569092,-2.751819133758545,0.0
400,ACH-000902,0.5643162727355957,-1.6492841243743896,1.803715467453003,0.4098850190639496,True,-4.192086696624756,0.90625,-4.1685096067421545,0.2709708511829376,-5.0,-4.108509540557861,-4.7586822509765625,-3.603231430053711,0.0
401,ACH-000910,-4.425796031951904,-6.603276252746582,1.7643390893936157,0.413141131401062,True,-4.262578010559082,0.84375,-4.177916447123847,0.09493696689605713,-5.0,-4.126018524169922,-5.650001049041748,-2.24007511138916,0.018518518656492233
402,ACH-000927,1.3539528846740723,-0.769268810749054,1.7042665481567383,0.41895508766174316,True,-4.074840545654297,0.875,-4.167608856976892,0.23683473467826843,-5.0,-3.9426751136779785,-5.031324863433838,-3.4088282585144043,0.01785714365541935
403,ACH-000930,0.34537291526794434,-1.7350070476531982,1.6670591831207275,0.4133208096027374,True,-4.234908103942871,0.875,-4.17433878167349,0.17203950881958008,-5.0,-4.125609874725342,-5.074636459350586,-2.3088293075561523,0.01785714365541935
404,ACH-000934,-3.0641679763793945,-5.1657915115356445,1.6871615648269653,0.4144618809223175,True,-4.171597957611084,0.90625,-4.174064699267249,0.0865001454949379,-5.0,-4.085901260375977,-5.067495346069336,-2.925567150115967,0.017241379246115685
405,ACH-001390,1.055783748626709,-1.1157262325286865,1.7644942998886108,0.4070156216621399,True,-4.216527938842773,0.8125,-4.1783110232248015,0.2399991750717163,-5.0,-4.035727024078369,-5.024110317230225,-3.5915260314941406,0.01923076994717121
406,ACH-001819,0.26792609691619873,-1.901596188545227,1.757971167564392,0.41155123710632324,True,-4.15805721282959,0.78125,-4.176285642185281,0.17962755262851715,-5.0,-3.9223127365112305,-4.534624099731445,-3.438166618347168,0.0
407,ACH-001820,-0.13130569458007812,-2.2860190868377686,1.7432565689086914,0.41145676374435425,True,-4.274465560913086,0.890625,-4.186103634058061,0.14053186774253845,-5.0,-4.185364723205566,-5.1864824295043945,-2.617331027984619,0.05263157933950424
408,ACH-000017,-0.10109591484069824,-2.0348873138427734,1.5376100540161133,0.3961814045906067,True,-4.180375576019287,0.84375,-4.185530828254183,0.1832769513130188,-5.0,-4.02859354019165,-5.110376834869385,-3.6931710243225098,0.018518518656492233
409,ACH-000019,0.0819472074508667,-1.9873441457748413,1.6965590715408325,0.3727321922779083,True,-4.242000579833984,0.875,-4.191177803412163,0.16556769609451294,-5.0,-4.133715629577637,-5.051984786987305,-2.946770668029785,0.0535714328289032
410,ACH-000044,1.8076810836791992,-0.24280166625976562,1.6520214080810547,0.39846134185791016,True,-3.8515381813049316,0.75,-4.1572138412014406,0.2324436902999878,-5.0,-3.468717336654663,-3.915067195892334,-3.137155771255493,0.0
411,ACH-000097,-0.15706777572631836,-2.219212770462036,1.6489025354385376,0.41324251890182495,True,-4.227601528167725,0.828125,-4.164252609898069,0.18219409883022308,-5.0,-4.0672926902771,-4.978998184204102,-3.279392719268799,0.0
412,ACH-000111,1.1283762454986572,-0.9429507255554199,1.6716407537460327,0.39968621730804443,True,-4.212189674377441,0.84375,-4.169046316346006,0.16561774909496307,-5.0,-4.066298961639404,-4.924792289733887,-3.2322006225585938,0.0
413,ACH-000117,1.2450470924377441,-0.9094810485839844,1.7439323663711548,0.41059568524360657,True,-4.233144760131836,0.890625,-4.17545616072459,0.23287084698677063,-5.0,-4.138969421386719,-4.894291877746582,-3.617182493209839,0.0
414,ACH-000147,-2.253514289855957,-4.300883769989014,1.6650484800338745,0.3823210597038269,True,-4.366065979003906,0.75,-4.194517142552521,0.17269712686538696,-5.0,-4.154755115509033,-5.181596279144287,-3.7920432090759277,0.0416666679084301
415,ACH-000148,-5.65645694732666,-7.707119941711426,1.6714943647384644,0.37916868925094604,True,-4.370207786560059,0.78125,-4.212086206953275,0.10598558187484741,-5.0,-4.193865776062012,-4.9825439453125,-3.24066162109375,0.0
