epoch,ach_id,loss,mean_reward,validity,baseline,entropy
275,ACH-000536,3.2966103553771973,-3.0070438385009766,0.005859375,-3.0103894621257736,2.6139791011810303
276,ACH-000554,3.1664376258850098,-3.011150598526001,0.005859375,-3.0104655757657963,2.6059811115264893
277,ACH-000568,3.1242849826812744,-3.0057153701782227,0.0078125,-3.009990555207039,2.5320301055908203
278,ACH-000573,2.9077258110046387,-3.015939712524414,0.01171875,-3.0105854709387767,2.5275211334228516
279,ACH-000621,2.9442543983459473,-3.0241103172302246,0.015625,-3.0119379555679213,2.4460949897766113
280,ACH-000624,3.5713648796081543,-3.0036773681640625,0.00390625,-3.0111118968275354,2.532134532928467
281,ACH-000643,3.242764949798584,-3.0162715911865234,0.01171875,-3.011627866263434,2.5163590908050537
282,ACH-000668,3.431413173675537,-3.010817527770996,0.009765625,-3.0115468324141905,2.5281167030334473
283,ACH-000691,3.4066712856292725,-3.0026156902313232,0.00390625,-3.010653718195904,2.48403000831604
284,ACH-000699,3.1194546222686768,-3.0117440223693848,0.005859375,-3.0107627486132524,2.550722360610962
285,ACH-000711,3.0591917037963867,-3.016658306121826,0.009765625,-3.0113523043641095,2.478517770767212
286,ACH-000725,3.5086569786071777,-3.0,0.0,-3.0102170739276986,2.6054606437683105
287,ACH-000755,3.1659669876098633,-3.0,0.0,-3.0091953665349287,2.6044368743896484
288,ACH-000759,2.683476686477661,-3.014375925064087,0.009765625,-3.009713422387845,2.5323495864868164
289,ACH-000768,2.891981840133667,-3.0146801471710205,0.0078125,-3.0102100948661623,2.578869342803955
290,ACH-000783,3.0130631923675537,-3.011918783187866,0.005859375,-3.0103809636983323,2.505402088165283
291,ACH-000818,3.305394172668457,-3.0006508827209473,0.005859375,-3.0094079556005937,2.6841230392456055
292,ACH-000828,2.884904384613037,-3.002880096435547,0.005859375,-3.008755169684089,2.5921056270599365
293,ACH-000849,2.4860172271728516,-3.013180732727051,0.015625,-3.009197725988385,2.485335350036621
294,ACH-000856,2.6425914764404297,-3.0103530883789062,0.01171875,-3.009313262227437,2.504580497741699
295,ACH-000857,2.6905014514923096,-3.010679244995117,0.0078125,-3.009449860504205,2.4830322265625
296,ACH-000859,2.710134267807007,-3.0141711235046387,0.009765625,-3.0099219868042484,2.4673616886138916
297,ACH-000876,2.9340522289276123,-3.010317802429199,0.005859375,-3.0099615683667436,2.5364134311676025
298,ACH-000902,2.9133410453796387,-3.0074920654296875,0.005859375,-3.009714618073038,2.499526262283325
299,ACH-000910,2.873749256134033,-3.0081558227539062,0.005859375,-3.009558738541125,2.5495285987854004
300,ACH-000927,2.924672842025757,-3.0032296180725098,0.001953125,-3.0089258264942638,2.5853209495544434
301,ACH-000930,2.6893599033355713,-3.0106072425842285,0.005859375,-3.0090939681032602,2.5927107334136963
302,ACH-000934,2.7161600589752197,-3.007363796234131,0.005859375,-3.0089209509163473,2.5531294345855713
303,ACH-001390,2.5790607929229736,-3.012627124786377,0.009765625,-3.0092915683033503,2.5094971656799316
304,ACH-001819,2.852525234222412,-3.006608724594116,0.0078125,-3.009023283932427,2.6210079193115234
305,ACH-001820,2.744718074798584,-3.0037097930908203,0.001953125,-3.008491934848266,2.5825705528259277
306,ACH-000017,2.580355644226074,-3.002290725708008,0.001953125,-3.00787181393424,2.569395065307617
307,ACH-000019,2.382253646850586,-3.007950782775879,0.005859375,-3.007879710818404,2.587228298187256
308,ACH-000044,2.4196078777313232,-3.006702423095703,0.01171875,-3.007761982046134,2.625725507736206
309,ACH-000097,2.2445895671844482,-3.010303020477295,0.0078125,-3.00801608588925,2.531449794769287
310,ACH-000111,2.3201310634613037,-3.0153021812438965,0.009765625,-3.008744695424715,2.535017490386963
311,ACH-000117,2.648256301879883,-3.003699541091919,0.001953125,-3.0082401799914353,2.556344985961914
312,ACH-000147,2.5207419395446777,-3.0037965774536133,0.005859375,-3.007795819737653,2.580681324005127
313,ACH-000148,2.418527126312256,-3.0042998790740967,0.001953125,-3.0074462256712975,2.62731671333313
314,ACH-000196,2.1850340366363525,-3.004370927810669,0.0078125,-3.0071386958852346,2.5017480850219727
315,ACH-000212,2.166154146194458,-3.004075050354004,0.001953125,-3.0068323313321117,2.575671672821045
316,ACH-000223,1.9521405696868896,-3.015040636062622,0.0078125,-3.0076531618051625,2.524620532989502
317,ACH-000248,2.333907127380371,-3.0075721740722656,0.005859375,-3.0076450630318727,2.6225199699401855
318,ACH-000258,2.2992968559265137,-3.000462055206299,0.001953125,-3.006926762249315,2.5319437980651855
319,ACH-000276,2.0947582721710205,-3.006387233734131,0.00390625,-3.0068728093977968,2.584604263305664
320,ACH-000277,1.9374619722366333,-3.011598587036133,0.0078125,-3.0073453871616302,2.4889965057373047
321,ACH-000288,2.177414894104004,-3.0067765712738037,0.00390625,-3.0072885055728475,2.5329837799072266
322,ACH-000330,2.1852691173553467,-3.0026841163635254,0.001953125,-3.0068280666519156,2.5408012866973877
323,ACH-000349,2.0191810131073,-3.0131120681762695,0.0078125,-3.007456466804351,2.5510265827178955
324,ACH-000352,2.2802305221557617,-3.004504919052124,0.005859375,-3.0071613120291283,2.6063647270202637
325,ACH-000374,2.0340542793273926,-3.017855167388916,0.009765625,-3.0082306975651067,2.5009961128234863
326,ACH-000536,2.436359405517578,-3.015625476837158,0.0078125,-3.008970175492312,2.5795397758483887
327,ACH-000554,2.662238121032715,-3.0146827697753906,0.0078125,-3.00954143492062,2.581876277923584
328,ACH-000568,2.920084238052368,-3.0075623989105225,0.005859375,-3.0093435313196104,2.6085946559906006
329,ACH-000573,2.8416898250579834,-3.0109753608703613,0.0078125,-3.0095067142746856,2.6063170433044434
330,ACH-000621,2.8566482067108154,-3.0,0.0,-3.008556042847217,2.519003391265869
331,ACH-000624,2.5200371742248535,-3.0140633583068848,0.013671875,-3.0091067743931834,2.539750337600708
332,ACH-000643,2.7084193229675293,-3.0148940086364746,0.0078125,-3.0096854978175123,2.5971341133117676
333,ACH-000668,2.833542823791504,-3.013983726501465,0.009765625,-3.0101153206859075,2.5414962768554688
334,ACH-000691,2.957090377807617,-3.021888017654419,0.015625,-3.0112925903827583,2.569636344909668
335,ACH-000699,3.3853113651275635,-3.018630266189575,0.009765625,-3.01202635796344,2.585545063018799
336,ACH-000711,3.539651393890381,-3.010740280151367,0.005859375,-3.0118977501822326,2.5288047790527344
337,ACH-000725,3.501589059829712,-3.0134291648864746,0.0078125,-3.012050891652657,2.533651351928711
338,ACH-000755,3.810093879699707,-3.003676414489746,0.001953125,-3.0112134439363656,2.660470485687256
339,ACH-000759,3.306683301925659,-3.0154178142547607,0.009765625,-3.0116338809682053,2.553229331970215
340,ACH-000768,3.493375539779663,-3.012333869934082,0.0078125,-3.0117038798647933,2.5745890140533447
341,ACH-000783,3.3938310146331787,-3.0170273780822754,0.009765625,-3.0122362296865415,2.5113000869750977
342,ACH-000818,3.9025180339813232,-3.000474691390991,0.001953125,-3.011060075856986,2.6904375553131104
343,ACH-000828,3.4989187717437744,-3.004032611846924,0.01171875,-3.01035732945598,2.6772351264953613
344,ACH-000849,3.126429557800293,-3.0042362213134766,0.00390625,-3.0097452186417297,2.560152530670166
345,ACH-000856,2.9477922916412354,-3.0033950805664062,0.00390625,-3.0091102048341973,2.5713114738464355
346,ACH-000857,2.7877602577209473,-3.0028185844421387,0.001953125,-3.0084810427949917,2.5797035694122314
347,ACH-000859,2.5776076316833496,-3.0038869380950928,0.001953125,-3.008021632325002,2.5689845085144043
348,ACH-000876,2.485069751739502,-3.001185894012451,0.001953125,-3.007338058493747,2.6172704696655273
349,ACH-000902,2.2156834602355957,-3.0071706771850586,0.005859375,-3.0073213203628786,2.585512161254883
350,ACH-000910,2.1260018348693848,-3.0154476165771484,0.009765625,-3.008133949984306,2.5492310523986816
351,ACH-000927,2.413769006729126,-3.015995502471924,0.009765625,-3.0089201052330674,2.6043503284454346
352,ACH-000930,2.7289514541625977,-3.004345417022705,0.00390625,-3.0084626364120313,2.601868152618408
353,ACH-000934,2.5592994689941406,-3.005706787109375,0.00390625,-3.008187051481766,2.5742623805999756
354,ACH-001390,2.5112106800079346,-3.004085063934326,0.001953125,-3.007776852727022,2.6049561500549316
355,ACH-001819,2.3243470191955566,-3.005567789077759,0.00390625,-3.0075559463620958,2.5548489093780518
356,ACH-001820,2.2803404331207275,-3.007258892059326,0.00390625,-3.007526240931819,2.576845645904541
357,ACH-000017,2.26995587348938,-3.0036609172821045,0.001953125,-3.0071397085668474,2.5756447315216064
358,ACH-000019,2.1979007720947266,-3.0037589073181152,0.001953125,-3.0068016284419743,2.621823310852051
359,ACH-000044,2.1580305099487305,-3.0029091835021973,0.005859375,-3.0064123839479966,2.69077205657959
360,ACH-000097,1.9086804389953613,-3.012813091278076,0.0078125,-3.0070524546810047,2.594916582107544
361,ACH-000111,2.2045774459838867,-3.002929210662842,0.001953125,-3.0066401302791883,2.6491341590881348
362,ACH-000117,2.075916290283203,-3.003699541091919,0.001953125,-3.0063460713604617,2.663317918777466
363,ACH-000147,1.8216966390609741,-3.0166664123535156,0.01171875,-3.0073781054597672,2.6082968711853027
364,ACH-000148,2.0474600791931152,-3.0229735374450684,0.01171875,-3.0089376486582973,2.5651140213012695
365,ACH-000196,2.6339755058288574,-3.0041518211364746,0.005859375,-3.008459065906115,2.5075950622558594
366,ACH-000212,2.5024285316467285,-3.014188766479492,0.0078125,-3.009032035963453,2.6070709228515625
367,ACH-000223,2.7657573223114014,-3.010467767715454,0.005859375,-3.0091756091386532,2.619389772415161
368,ACH-000248,2.7987749576568604,-3.0075511932373047,0.005859375,-3.0090131675485186,2.6264288425445557
369,ACH-000258,2.6234419345855713,-3.0079543590545654,0.0078125,-3.0089072866991233,2.5332064628601074
370,ACH-000276,2.6399741172790527,-3.0071756839752197,0.0078125,-3.008734126426733,2.5467159748077393
371,ACH-000277,2.7076871395111084,-3.008485794067383,0.005859375,-3.0087092931907984,2.6636178493499756
372,ACH-000288,2.665158987045288,-3.011364459991455,0.005859375,-3.008974809870864,2.6381986141204834
373,ACH-000330,2.737752676010132,-3.0077462196350098,0.00390625,-3.0088519508472786,2.5981149673461914
374,ACH-000349,2.6690540313720703,-3.0065462589263916,0.00390625,-3.00862138165519,2.5766568183898926
375,ACH-000352,2.663801431655884,-3.010989189147949,0.009765625,-3.008858162404466,2.6518330574035645
376,ACH-000374,2.752859592437744,-3.0034546852111816,0.001953125,-3.0083178146851375,2.6360034942626953
377,ACH-000536,2.5449228286743164,-3.0088815689086914,0.0078125,-3.008374190107493,2.63543438911438
378,ACH-000554,2.6033177375793457,-3.003849506378174,0.001953125,-3.0079217217345615,2.6253063678741455
379,ACH-000568,2.5018062591552734,-3.0059053897857666,0.005859375,-3.007720088539682,2.7088682651519775
380,ACH-000573,2.3845174312591553,-3.006706953048706,0.005859375,-3.0076187749905845,2.6438283920288086
381,ACH-000621,2.4084956645965576,-3.0,0.0,-3.006856897491526,2.659266710281372
382,ACH-000624,2.0921530723571777,-3.0011520385742188,0.00390625,-3.0062864115997954,2.5693376064300537
383,ACH-000643,1.882508397102356,-3.0093154907226562,0.0078125,-3.0065893195120816,2.635730028152466
384,ACH-000668,2.0345723628997803,-3.003509998321533,0.001953125,-3.006281387393027,2.6203787326812744
385,ACH-000691,1.8262988328933716,-3.0062899589538574,0.005859375,-3.00628224454911,2.5379977226257324
386,ACH-000699,1.9655810594558716,-3.0025267601013184,0.001953125,-3.005906696104331,2.670912981033325
387,ACH-000711,1.7985448837280273,-3.003256320953369,0.001953125,-3.005641658589235,2.632631301879883
388,ACH-000725,1.6246042251586914,-3.0158095359802246,0.009765625,-3.0066584463283337,2.587280511856079
389,ACH-000755,2.082502603530884,-3.0032131671905518,0.001953125,-3.0063139184145555,2.6534290313720703
390,ACH-000759,1.9433966875076294,-3.005436897277832,0.00390625,-3.0062262163008833,2.630133628845215
391,ACH-000768,1.9057666063308716,-3.009817123413086,0.005859375,-3.006585307012103,2.6425933837890625
392,ACH-000783,1.990414023399353,-3.0068750381469727,0.005859375,-3.00661428012559,2.5979111194610596
393,ACH-000818,2.1202967166900635,-3.0004913806915283,0.00390625,-3.0060019901821837,2.699043035507202
394,ACH-000828,1.8595736026763916,-3.0014543533325195,0.00390625,-3.0055472264972174,2.6194252967834473
395,ACH-000849,1.6972721815109253,-3.0018532276153564,0.001953125,-3.005177826609031,2.612757444381714
396,ACH-000856,1.4677762985229492,-3.0076494216918945,0.005859375,-3.0054249861173177,2.5514369010925293
397,ACH-000857,1.6268184185028076,-3.0030503273010254,0.005859375,-3.0051875202356886,2.5470361709594727
398,ACH-000859,1.455683946609497,-3.0176122188568115,0.009765625,-3.006429990097801,2.5517401695251465
399,ACH-000876,1.9654157161712646,-3.0035719871520996,0.001953125,-3.006144189803231,2.596041202545166
400,ACH-000902,1.7657049894332886,-3.010925054550171,0.0078125,-3.006622276277925,2.5423951148986816
401,ACH-000910,2.004626750946045,-3.002387523651123,0.001953125,-3.0061988010152447,2.5653953552246094
402,ACH-000927,1.8929519653320312,-3.008434295654297,0.005859375,-3.0064223504791503,2.6365833282470703
403,ACH-000930,1.9222232103347778,-3.0057265758514404,0.00390625,-3.0063527730163795,2.571171283721924
404,ACH-000934,1.8790719509124756,-3.008942127227783,0.005859375,-3.0066117084375197,2.554112672805786
405,ACH-001390,2.0190000534057617,-3.003847122192383,0.001953125,-3.006335249813006,2.5871739387512207
406,ACH-001819,1.9688525199890137,-3.0029678344726562,0.001953125,-3.005998508278971,2.64410400390625
407,ACH-001820,1.9103702306747437,-3.0,0.0,-3.0053986574510736,2.6718976497650146
408,ACH-000017,1.597989797592163,-3.0095677375793457,0.005859375,-3.0058155654639007,2.6001272201538086
409,ACH-000019,1.8059484958648682,-3.0027055740356445,0.001953125,-3.005504566321075,2.660815477371216
410,ACH-000044,1.749226450920105,-3.0013442039489746,0.001953125,-3.005088530083865,2.6914310455322266
411,ACH-000097,1.628157138824463,-3.0,0.0,-3.0045796770754785,2.6952438354492188
412,ACH-000111,1.4008108377456665,-3.0024189949035645,0.001953125,-3.004363608858287,2.623007297515869
413,ACH-000117,1.3524454832077026,-3.0013554096221924,0.001953125,-3.0040627889346774,2.624577045440674
414,ACH-000147,1.1635353565216064,-3.0135860443115234,0.0078125,-3.005015114472362,2.5841798782348633
415,ACH-000148,1.47946035861969,-3.0140881538391113,0.0078125,-3.0059224184090367,2.606544256210327
416,ACH-000196,1.7967077493667603,-3.0063974857330322,0.005859375,-3.0059699251414362,2.650531768798828
417,ACH-000212,1.812331199645996,-3.0073421001434326,0.00390625,-3.006107142641636,2.60400652885437
418,ACH-000223,1.906829833984375,-3.0042428970336914,0.00390625,-3.0059207180808416,2.661740303039551
419,ACH-000248,1.768354058265686,-3.007491111755371,0.005859375,-3.0060777574482946,2.5931384563446045
420,ACH-000258,1.8322643041610718,-3.0037522315979004,0.0078125,-3.005845204863255,2.5836758613586426
421,ACH-000276,1.744673728942871,-3.006500482559204,0.00390625,-3.00591073263285,2.5844614505767822
422,ACH-000277,1.794087290763855,-3.0119779109954834,0.0078125,-3.0065174504691132,2.661811351776123
423,ACH-000288,1.908211350440979,-3.016498565673828,0.009765625,-3.007515561989585,2.622492551803589
424,ACH-000330,2.329638957977295,-3.003202199935913,0.001953125,-3.007084225784218,2.636016368865967
425,ACH-000349,2.1986472606658936,-3.0,0.0,-3.006375803205796,2.6160788536071777
426,ACH-000352,1.9542564153671265,-3.0074257850646973,0.0078125,-3.006480801391686,2.6492433547973633
427,ACH-000374,1.9742577075958252,-3.0081586837768555,0.005859375,-3.006648589630203,2.6208481788635254
428,ACH-000536,2.012068271636963,-3.0144481658935547,0.0078125,-3.0074285472565383,2.6699280738830566
429,ACH-000554,2.2742598056793213,-3.005242347717285,0.00390625,-3.007209927302613,2.6089107990264893
430,ACH-000568,2.294356107711792,-3.0020017623901367,0.001953125,-3.006689110811365,2.691722869873047
431,ACH-000573,2.0946850776672363,-3.0031380653381348,0.001953125,-3.0063340062640425,2.6761655807495117
432,ACH-000621,1.9320586919784546,-3.002241849899292,0.00390625,-3.0059247906275677,2.579392194747925
433,ACH-000624,1.8587045669555664,-3.0044171810150146,0.00390625,-3.0057740296663127,2.6784417629241943
434,ACH-000643,1.7271349430084229,-3.009573459625244,0.005859375,-3.0061539726622057,2.643186092376709
435,ACH-000668,1.8823829889297485,-3.0052154064178467,0.00390625,-3.00606011603777,2.6557512283325195
436,ACH-000691,1.8374097347259521,-3.0062947273254395,0.00390625,-3.006083577166537,2.606673240661621
437,ACH-000699,1.9214482307434082,-3.0,0.0,-3.0054752194498833,2.654728651046753
438,ACH-000711,1.7244573831558228,-3.00176739692688,0.001953125,-3.005104437197583,2.667827844619751
439,ACH-000725,1.6384823322296143,-3.0,0.0,-3.0045939934778243,2.7027664184570312
440,ACH-000755,1.330171823501587,-3.010349750518799,0.005859375,-3.0051695691819216,2.5825705528259277
441,ACH-000759,1.4232779741287231,-3.0082314014434814,0.005859375,-3.0054757524080773,2.5716943740844727
442,ACH-000768,1.6508824825286865,-3.0063955783843994,0.00390625,-3.0055677350057093,2.6283249855041504
443,ACH-000783,1.7750602960586548,-3.0,0.0,-3.005010961505138,2.6783199310302734
444,ACH-000818,1.6347863674163818,-3.0006375312805176,0.005859375,-3.004573618482676,2.757601737976074
445,ACH-000828,1.4788029193878174,-3.0,0.0,-3.004116256634408,2.722618579864502
446,ACH-000849,1.256304383277893,-3.0044498443603516,0.00390625,-3.0041496154070026,2.617971420288086
447,ACH-000856,1.2721196413040161,-3.0034427642822266,0.001953125,-3.0040789302945248,2.632666826248169
448,ACH-000857,1.239742636680603,-3.0066215991973877,0.005859375,-3.004333197184811,2.649221897125244
449,ACH-000859,1.2732868194580078,-3.011687755584717,0.009765625,-3.005068653024802,2.66345477104187
450,ACH-000876,1.5233728885650635,-3.0070509910583496,0.00390625,-3.0052668868281565,2.5840749740600586
451,ACH-000902,1.642339825630188,-3.002006769180298,0.001953125,-3.0049408750633706,2.647754669189453
452,ACH-000910,1.4777711629867554,-3.0136499404907227,0.0078125,-3.005811781606106,2.662217140197754
453,ACH-000927,1.8383572101593018,-3.0031890869140625,0.001953125,-3.005549512136902,2.6943585872650146
454,ACH-000930,1.660176396369934,-3.0072851181030273,0.00390625,-3.005723072733515,2.5791070461273193
455,ACH-000934,1.7793676853179932,-3.003941535949707,0.001953125,-3.005544919055134,2.665529727935791
456,ACH-001390,1.5984748601913452,-3.0143423080444336,0.0078125,-3.0064246579540645,2.584850788116455
457,ACH-001819,2.0431642532348633,-3.0020439624786377,0.001953125,-3.0059865884065218,2.6890058517456055
458,ACH-001820,1.712228536605835,-3.0161991119384766,0.009765625,-3.007007840759717,2.5515596866607666
459,ACH-000017,2.198639154434204,-3.002810478210449,0.001953125,-3.0065881045047904,2.6552493572235107
460,ACH-000019,2.0200531482696533,-3.0,0.0,-3.005929294054311,2.587078094482422
461,ACH-000044,1.92384934425354,-3.0029609203338623,0.005859375,-3.005632456682266,2.7552666664123535
462,ACH-000097,1.7084729671478271,-3.006446123123169,0.00390625,-3.0057138233263565,2.6072299480438232
463,ACH-000111,1.7834197282791138,-3.0,0.0,-3.005142440993721,2.621436595916748
464,ACH-000117,1.5738739967346191,-3.006906032562256,0.00390625,-3.005318800150574,2.655675172805786
465,ACH-000147,1.6196634769439697,-3.005420684814453,0.00390625,-3.005328988616962,2.621077537536621
466,ACH-000148,1.6221592426300049,-3.0087156295776367,0.005859375,-3.0056676527130293,2.6233181953430176
467,ACH-000196,1.6555206775665283,-3.0043907165527344,0.00390625,-3.005539959097,2.5660111904144287
468,ACH-000212,1.7054651975631714,-3.003887176513672,0.001953125,-3.005374680838667,2.617494583129883
469,ACH-000223,1.7017850875854492,-3.0,0.0,-3.0048372127548,2.6642720699310303
470,ACH-000248,1.5077024698257446,-3.002774477005005,0.001953125,-3.0046309391798207,2.6463825702667236
471,ACH-000258,1.449251651763916,-2.9972753524780273,0.00390625,-3.0038953805096416,2.5957701206207275
472,ACH-000276,1.2118927240371704,-3.0047078132629395,0.005859375,-3.003976623784971,2.6765918731689453
473,ACH-000277,1.2372941970825195,-3.002352714538574,0.001953125,-3.0038142328603312,2.6488852500915527
474,ACH-000288,1.2067841291427612,-3.002953052520752,0.001953125,-3.003728114826373,2.696908950805664
475,ACH-000330,1.0075722932815552,-3.014061212539673,0.0078125,-3.004761424597703,2.575512647628784
476,ACH-000349,1.448945164680481,-3.0029048919677734,0.001953125,-3.00457577133471,2.591226577758789
477,ACH-000352,1.4605098962783813,-3.0014395713806152,0.001953125,-3.0042621513393004,2.7003090381622314
478,ACH-000374,1.1852034330368042,-3.0119996070861816,0.005859375,-3.0050358969139883,2.56699275970459
479,ACH-000536,1.5856342315673828,-3.0,0.0,-3.0045323072225893,2.650467872619629
480,ACH-000554,1.4215341806411743,-3.0,0.0,-3.0040790765003305,2.63720965385437
481,ACH-000568,1.2558027505874634,-3.00423002243042,0.00390625,-3.0040941710933398,2.672147274017334
482,ACH-000573,1.3078912496566772,-3.0027191638946533,0.001953125,-3.003956670373471,2.7213950157165527
483,ACH-000621,1.1486297845840454,-3.0087008476257324,0.005859375,-3.004431088098697,2.641545057296753
484,ACH-000624,1.3785514831542969,-3.004189968109131,0.00390625,-3.0044069760997405,2.657444953918457
485,ACH-000643,1.293229103088379,-3.0099940299987793,0.005859375,-3.0049656814896446,2.5929808616638184
486,ACH-000668,1.510274052619934,-3.003892183303833,0.001953125,-3.0048583316710635,2.633864164352417
487,ACH-000691,1.4514316320419312,-3.0066895484924316,0.005859375,-3.0050414533532006,2.611039400100708
488,ACH-000699,1.5098727941513062,-3.0107359886169434,0.005859375,-3.005610906879575,2.643975257873535
489,ACH-000711,1.774771809577942,-3.0,0.0,-3.0050498161916175,2.6619746685028076
490,ACH-000725,1.5489193201065063,-3.010758876800537,0.005859375,-3.0056207222525098,2.662750720977783
491,ACH-000755,1.768582820892334,-3.0,0.0,-3.0050586500272587,2.644827365875244
492,ACH-000759,1.5695494413375854,-3.005436897277832,0.00390625,-3.005096474752316,2.6693296432495117
493,ACH-000768,1.6203022003173828,-3.0,0.0,-3.0045868272770844,2.668329954147339
494,ACH-000783,1.4165431261062622,-3.006855010986328,0.00390625,-3.004813645648009,2.693526268005371
495,ACH-000818,1.5553659200668335,-3.000204086303711,0.0078125,-3.0043526897135786,2.718261480331421
496,ACH-000828,1.4433013200759888,-3.0005335807800293,0.001953125,-3.0039707788202237,2.8013014793395996
497,ACH-000849,1.236395001411438,-3.0,0.0,-3.003573700938201,2.6305718421936035
498,ACH-000856,1.0503699779510498,-3.0043768882751465,0.00390625,-3.0036540196718957,2.5722432136535645
499,ACH-000857,1.1585289239883423,-3.0,0.0,-3.003288617704706,2.6637425422668457
500,ACH-000859,0.9549406170845032,-3.010911464691162,0.005859375,-3.0040509024033515,2.6479380130767822
