epoch,ach_id,loss,rl_loss,vae_recon_loss,vae_kl_loss,used_encoder,mean_reward,validity,baseline,entropy,invalid_penalty,mean_reward_valid,min_reward_valid,max_reward_valid,frac_valid_below_penalty
95,ACH-000910,-13.229613304138184,-16.891931533813477,3.049299716949463,0.6130183935165405,True,-4.7504167556762695,0.34375,-4.7975310199813945,0.7618497610092163,-5.0,-4.27393913269043,-5.2676100730896,-3.0024194717407227,0.09090909361839294
96,ACH-000927,-5.696671485900879,-9.539373397827148,3.2202112674713135,0.6224907636642456,True,-4.7248945236206055,0.328125,-4.790267370345315,0.492155522108078,-5.0,-4.161583423614502,-4.7189860343933105,-3.418199062347412,0.0
97,ACH-000930,-7.181876182556152,-10.59703540802002,2.773756504058838,0.6414029598236084,True,-4.841513633728027,0.265625,-4.795391996683587,0.46975812315940857,-5.0,-4.403345584869385,-4.989434242248535,-3.521798849105835,0.0
98,ACH-000934,-7.233588695526123,-10.79996109008789,2.9203383922576904,0.6460338830947876,True,-4.835370063781738,0.3125,-4.799389803393402,0.47301650047302246,-5.0,-4.473185062408447,-4.9433817863464355,-3.9720749855041504,0.0
99,ACH-001390,-22.681758880615234,-27.078689575195312,3.728055477142334,0.6688748598098755,True,-4.956121444702148,0.109375,-4.815062967524277,1.1534035205841064,-5.0,-4.598825931549072,-5.024109840393066,-3.84452486038208,0.4285714626312256
100,ACH-001819,-10.011995315551758,-13.699397087097168,3.0594522953033447,0.6279492378234863,True,-4.751768112182617,0.296875,-4.808733481990111,0.685155987739563,-5.0,-4.1638503074646,-4.763694763183594,-3.6292340755462646,0.0
101,ACH-001820,-5.744845390319824,-9.257986068725586,2.8867321014404297,0.626408576965332,True,-4.7214579582214355,0.453125,-4.800005929613244,0.5022870302200317,-5.0,-4.3852858543396,-5.1864824295043945,-3.7022340297698975,0.13793103396892548
102,ACH-000017,-7.6240410804748535,-11.370939254760742,3.1123452186584473,0.6345528364181519,True,-4.798098564147949,0.390625,-4.799815193066714,0.5504152774810791,-5.0,-4.4831318855285645,-5.348888397216797,-3.876621723175049,0.11999999731779099
103,ACH-000019,-13.753484725952148,-17.308284759521484,2.9632294178009033,0.5915704965591431,True,-4.7725114822387695,0.3125,-4.79708482198392,0.7680193185806274,-5.0,-4.272037029266357,-4.942185878753662,-3.3772659301757812,0.0
104,ACH-000044,-20.741472244262695,-24.734067916870117,3.368671417236328,0.6239249110221863,True,-4.705697536468506,0.203125,-4.787946093432378,1.0827431678771973,-5.0,-3.5511281490325928,-4.073390007019043,-3.1371564865112305,0.0
105,ACH-000097,-6.198136329650879,-10.16439151763916,3.352526903152466,0.6137282848358154,True,-4.7887701988220215,0.359375,-4.788028503971343,0.4615512192249298,-5.0,-4.412230014801025,-5.209274768829346,-3.8541462421417236,0.08695652335882187
106,ACH-000111,-9.242626190185547,-12.795140266418457,2.9369235038757324,0.6155900955200195,True,-4.798602104187012,0.28125,-4.789085863992909,0.5457221269607544,-5.0,-4.283919334411621,-4.73539924621582,-3.816951036453247,0.0
107,ACH-000117,-4.596190452575684,-7.737202167510986,2.5049402713775635,0.6360715627670288,True,-4.711664199829102,0.453125,-4.781343697576529,0.37524086236953735,-5.0,-4.363672256469727,-4.930613040924072,-3.2492563724517822,0.0
108,ACH-000147,-8.137158393859863,-11.676502227783203,2.9659199714660645,0.5734237432479858,True,-4.791021347045898,0.328125,-4.782311462523466,0.5063676238059998,-5.0,-4.3631134033203125,-5.181596279144287,-3.3715827465057373,0.1428571492433548
109,ACH-000148,-6.770712852478027,-10.242762565612793,2.881178379058838,0.5908715724945068,True,-4.779306411743164,0.296875,-4.7820109574454355,0.43058615922927856,-5.0,-4.256610870361328,-4.8199615478515625,-3.52114200592041,0.0
110,ACH-000196,-5.322479248046875,-8.601290702819824,2.6471874713897705,0.6316240429878235,True,-4.633655548095703,0.421875,-4.7671754165104625,0.4157658517360687,-5.0,-4.131628513336182,-4.991672515869141,-2.2845163345336914,0.0
111,ACH-000212,-7.875855922698975,-11.150242805480957,2.6547961235046387,0.6195906400680542,True,-4.812501907348633,0.390625,-4.771708065594279,0.4467141628265381,-5.0,-4.52000617980957,-4.995272159576416,-4.039446830749512,0.0
112,ACH-000223,-11.363337516784668,-14.704610824584961,2.7109923362731934,0.6302807331085205,True,-4.827746391296387,0.34375,-4.7773118981644895,0.5882021188735962,-5.0,-4.498897552490234,-5.067060470581055,-3.937617301940918,0.04545454680919647
113,ACH-000248,-6.740447998046875,-9.989569664001465,2.621028423309326,0.628093421459198,True,-4.715185165405273,0.453125,-4.771099224888568,0.4311416745185852,-5.0,-4.371443748474121,-5.0888872146606445,-3.7507071495056152,0.03448275849223137
114,ACH-000258,-8.744288444519043,-12.142560005187988,2.753150224685669,0.6451216340065002,True,-4.622721195220947,0.328125,-4.756261421921806,0.49514639377593994,-5.0,-3.8501980304718018,-4.988142967224121,-0.8672093152999878,0.0
115,ACH-000276,-2.024104595184326,-5.194594860076904,2.544541835784912,0.6259484887123108,True,-4.717177867889404,0.484375,-4.752353066518566,0.2521124482154846,-5.0,-4.41610860824585,-5.157947540283203,-3.638315439224243,0.12903225421905518
